District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
Koppal,Arhar/Tur, 1998-99,Kharif     ,13481.0,2818,0.209034938060975
Koppal,Arhar/Tur, 1999-00,Kharif     ,13009.0,3745,0.28787762318395
Koppal,Arhar/Tur, 2000-01,Kharif     ,12649.0,4230,0.334413787651198
Koppal,Arhar/Tur, 2001-02,Kharif     ,7572.0,1806,0.23851030110935
Koppal,Arhar/Tur, 2002-03,Kharif     ,11252.0,2159,0.191876999644508
Koppal,Arhar/Tur, 2003-04,Kharif     ,11083.0,1727,0.155824235315348
Koppal,Arhar/Tur, 2004-05,Kharif     ,11807.0,2490,0.210891843821462
Koppal,Arhar/Tur, 2005-06,Kharif     ,12798.0,5860,0.457884044381935
Koppal,Arhar/Tur, 2006-07,Kharif     ,10810.0,2003,0.185291396854764
Koppal,Arhar/Tur, 2007-08,Kharif     ,9449.0,5081,0.537728860196846
Koppal,Arhar/Tur, 2008-09,Kharif     ,9479.0,4151,0.437915391918979
Koppal,Arhar/Tur, 2009-10,Kharif     ,11005.0,2415,0.219445706497047
Koppal,Arhar/Tur, 2010-11,Kharif     ,12677.0,5757,0.454129525913071
Koppal,Arhar/Tur, 2011-12,Kharif     ,10684.0,3136,0.293523025084238
Koppal,Arhar/Tur, 2012-13,Kharif     ,7769.0,3366,0.433260393873085
Koppal,Arhar/Tur, 2013-14,Kharif     ,10186.0,4809,0.472118594148832
Koppal,Arhar/Tur, 2014-15,Kharif     ,14572.0,8472,0.581388965138622
Koppal,Arhar/Tur, 2015-16,Kharif     ,11637.0,3969,0.341067285382831
Koppal,Arhar/Tur, 2016-17,Kharif     ,25501.0,12428,0.487353437120113
Koppal,Arhar/Tur, 2017-18,Kharif     ,17255.0,9819,0.569052448565633
Koppal,Arhar/Tur, 2018-19,Kharif     ,24740.0,6722,0.271705739692805
Koppal,Bajra, 1998-99,Kharif     ,54118.0,26932,0.497653276174286
Koppal,Bajra, 1999-00,Kharif     ,50498.0,28131,0.55707156719078
Koppal,Bajra, 2000-01,Kharif     ,59035.0,35279,0.597594647243161
Koppal,Bajra, 2001-02,Kharif     ,38041.0,15489,0.407165952524907
Koppal,Bajra, 2001-02,Rabi       ,235.0,116,0.493617021276596
Koppal,Bajra, 2002-03,Kharif     ,50604.0,5960,0.117777250810213
Koppal,Bajra, 2002-03,Summer     ,65.0,59,0.907692307692308
Koppal,Bajra, 2003-04,Kharif     ,76296.0,48590,0.636861696550278
Koppal,Bajra, 2003-04,Summer     ,2.0,2,1
Koppal,Bajra, 2004-05,Kharif     ,73307.0,33517,0.457214181456068
Koppal,Bajra, 2005-06,Kharif     ,94687.0,101389,1.0707805717786
Koppal,Bajra, 2006-07,Kharif     ,69097.0,16612,0.240415647567912
Koppal,Bajra, 2007-08,Kharif     ,72360.0,61349,0.847830292979547
Koppal,Bajra, 2008-09,Kharif     ,64697.0,35840,0.553966953645455
Koppal,Bajra, 2009-10,Kharif     ,56210.0,18512,0.32933641700765
Koppal,Bajra, 2010-11,Kharif     ,66897.0,82512,1.23341853894793
Koppal,Bajra, 2011-12,Kharif     ,65874.0,75586,1.14743297810972
Koppal,Bajra, 2012-13,Kharif     ,71347.0,97196,1.36229974631029
Koppal,Bajra, 2013-14,Kharif     ,59563.0,99363,1.66820005708242
Koppal,Bajra, 2014-15,Kharif     ,51338.0,88910,1.73185554559975
Koppal,Bajra, 2015-16,Kharif     ,44190.0,31569,0.71439239646979
Koppal,Bajra, 2016-17,Kharif     ,56139.0,37599,0.669748303318549
Koppal,Bajra, 2017-18,Kharif     ,79206.0,144472,1.82400323207838
Koppal,Bajra, 2018-19,Kharif     ,67048.0,45096,0.672592769359265
Koppal,Banana, 1999-00,Whole Year ,570.0,13374,23.4631578947368
Koppal,Banana, 2000-01,Whole Year ,650.0,11949,18.3830769230769
Koppal,Banana, 2002-03,Whole Year ,497.0,8510,17.1227364185111
Koppal,Banana, 2003-04,Whole Year ,363.0,271,0.746556473829201
Koppal,Banana, 2004-05,Whole Year ,3657.0,12445,3.40306261963358
Koppal,Banana, 2005-06,Whole Year ,376.0,4119,10.9547872340426
Koppal,Banana, 2006-07,Whole Year ,368.0,15238,41.4076086956522
Koppal,Banana, 2007-08,Whole Year ,870.0,37339,42.9183908045977
Koppal,Banana, 2008-09,Whole Year ,1281.0,23577,18.4051522248244
Koppal,Banana, 2009-10,Whole Year ,1183.0,50410,42.6120033812342
Koppal,Banana, 2010-11,Whole Year ,1279.0,75163,58.7670054730258
Koppal,Banana, 2011-12,Whole Year ,1425.0,97498,68.419649122807
Koppal,Cashewnut, 2018-19,Whole Year ,19.0,23,1.21052631578947
Koppal,Castor seed, 1998-99,Kharif     ,2437.0,2375,0.974558883873615
Koppal,Castor seed, 1999-00,Kharif     ,1476.0,1139,0.771680216802168
Koppal,Castor seed, 2000-01,Kharif     ,1966.0,3076,1.5645981688708
Koppal,Castor seed, 2001-02,Kharif     ,1180.0,444,0.376271186440678
Koppal,Castor seed, 2002-03,Kharif     ,1238.0,582,0.470113085621971
Koppal,Castor seed, 2003-04,Kharif     ,1430.0,1027,0.718181818181818
Koppal,Castor seed, 2004-05,Kharif     ,1392.0,581,0.417385057471264
Koppal,Castor seed, 2005-06,Kharif     ,1532.0,2225,1.4523498694517
Koppal,Castor seed, 2006-07,Kharif     ,1278.0,1958,1.5320813771518
Koppal,Castor seed, 2007-08,Kharif     ,1112.0,637,0.572841726618705
Koppal,Castor seed, 2008-09,Kharif     ,1206.0,1028,0.85240464344942
Koppal,Castor seed, 2009-10,Kharif     ,1513.0,614,0.405816259087905
Koppal,Castor seed, 2010-11,Kharif     ,922.0,1359,1.47396963123644
Koppal,Castor seed, 2011-12,Kharif     ,717.0,1008,1.40585774058577
Koppal,Castor seed, 2012-13,Kharif     ,332.0,457,1.37650602409639
Koppal,Castor seed, 2013-14,Kharif     ,324.0,560,1.7283950617284
Koppal,Castor seed, 2014-15,Kharif     ,1050.0,659,0.627619047619048
Koppal,Castor seed, 2015-16,Kharif     ,928.0,247,0.266163793103448
Koppal,Castor seed, 2016-17,Kharif     ,1414.0,701,0.495756718528996
Koppal,Castor seed, 2017-18,Kharif     ,308.0,173,0.561688311688312
Koppal,Castor seed, 2018-19,Kharif     ,164.0,94,0.573170731707317
Koppal,Coconut , 1998-99,Whole Year ,254.0,1211000,4767.71653543307
Koppal,Coconut , 1999-00,Whole Year ,623.0,2971000,4768.86035313002
Koppal,Coconut , 2000-01,Whole Year ,672.0,3205000,4769.34523809524
Koppal,Coconut , 2001-02,Whole Year ,1098.0,5236000,4768.67030965392
Koppal,Coconut , 2002-03,Whole Year ,492.0,2346000,4768.29268292683
Koppal,Coconut , 2003-04,Whole Year ,204.0,973000,4769.60784313726
