District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
YADGIR,Maize, 2010-11,Rabi       ,101.0,291,2.88118811881188
YADGIR,Maize, 2010-11,Summer     ,17.0,58,3.41176470588235
YADGIR,Maize, 2011-12,Kharif     ,241.0,374,1.55186721991701
YADGIR,Maize, 2011-12,Rabi       ,97.0,308,3.17525773195876
YADGIR,Maize, 2011-12,Summer     ,141.0,480,3.40425531914894
YADGIR,Maize, 2012-13,Kharif     ,164.0,318,1.9390243902439
YADGIR,Maize, 2012-13,Rabi       ,388.0,1174,3.02577319587629
YADGIR,Maize, 2012-13,Summer     ,91.0,313,3.43956043956044
YADGIR,Maize, 2013-14,Kharif     ,76.0,202,2.65789473684211
YADGIR,Maize, 2013-14,Rabi       ,54.0,165,3.05555555555556
YADGIR,Maize, 2013-14,Summer     ,89.0,289,3.24719101123596
YADGIR,Maize, 2014-15,Kharif     ,714.0,2316,3.2436974789916
YADGIR,Maize, 2014-15,Rabi       ,114.0,385,3.37719298245614
YADGIR,Maize, 2014-15,Summer     ,18.0,59,3.27777777777778
YADGIR,Maize, 2015-16,Kharif     ,885.0,1861,2.10282485875706
YADGIR,Maize, 2015-16,Rabi       ,45.0,112,2.48888888888889
YADGIR,Maize, 2015-16,Summer     ,31.0,87,2.80645161290323
YADGIR,Maize, 2016-17,Kharif     ,253.0,391,1.54545454545455
YADGIR,Maize, 2016-17,Rabi       ,4.0,12,3
YADGIR,Maize, 2016-17,Summer     ,104.0,322,3.09615384615385
YADGIR,Maize, 2017-18,Kharif     ,38.0,165,4.3421052631579
YADGIR,Maize, 2017-18,Rabi       ,18.0,67,3.72222222222222
YADGIR,Maize, 2017-18,Summer     ,4.0,15,3.75
YADGIR,Maize, 2018-19,Kharif     ,127.0,334,2.62992125984252
YADGIR,Maize, 2018-19,Rabi       ,1.0,3,3
YADGIR,Mesta, 2010-11,Whole Year ,6.0,8,1.33333333333333
YADGIR,Mesta, 2011-12,Whole Year ,5.0,6,1.2
YADGIR,Mesta, 2012-13,Whole Year ,4.0,5,1.25
YADGIR,Moong(Green Gram), 2010-11,Kharif     ,47166.0,20298,0.430352372471696
YADGIR,Moong(Green Gram), 2011-12,Kharif     ,30697.0,8486,0.276443952177737
YADGIR,Moong(Green Gram), 2011-12,Rabi       ,9.0,3,0.333333333333333
YADGIR,Moong(Green Gram), 2012-13,Kharif     ,24232.0,8310,0.342934962033674
YADGIR,Moong(Green Gram), 2013-14,Kharif     ,35651.0,11177,0.313511542453227
YADGIR,Moong(Green Gram), 2014-15,Kharif     ,10550.0,3598,0.341042654028436
YADGIR,Moong(Green Gram), 2015-16,Kharif     ,44169.0,5833,0.132060947723516
YADGIR,Moong(Green Gram), 2015-16,Summer     ,50.0,17,0.34
YADGIR,Moong(Green Gram), 2016-17,Kharif     ,42175.0,10377,0.246046235921755
YADGIR,Moong(Green Gram), 2016-17,Rabi       ,12.0,1,0.0833333333333333
YADGIR,Moong(Green Gram), 2017-18,Kharif     ,29245.0,15697,0.536741323303129
YADGIR,Moong(Green Gram), 2018-19,Kharif     ,16719.0,6179,0.369579520306238
YADGIR,Niger seed, 2010-11,Kharif     ,83.0,25,0.301204819277108
YADGIR,Niger seed, 2011-12,Kharif     ,5.0,1,0.2
YADGIR,Niger seed, 2012-13,Kharif     ,64.0,15,0.234375
YADGIR,Niger seed, 2013-14,Kharif     ,20.0,4,0.2
YADGIR,Niger seed, 2014-15,Kharif     ,14.0,4,0.285714285714286
YADGIR,Niger seed, 2015-16,Kharif     ,9.0,2,0.222222222222222
YADGIR,Niger seed, 2018-19,Kharif     ,1.0,nan,0
YADGIR,Onion, 2010-11,Kharif     ,311.0,1952,6.27652733118971
YADGIR,Onion, 2010-11,Rabi       ,285.0,1952,6.84912280701754
YADGIR,Onion, 2010-11,Summer     ,18.0,192,10.6666666666667
YADGIR,Onion, 2011-12,Kharif     ,560.0,2764,4.93571428571429
YADGIR,Onion, 2011-12,Rabi       ,384.0,3056,7.95833333333333
YADGIR,Onion, 2011-12,Summer     ,15.0,92,6.13333333333333
YADGIR,Onion, 2012-13,Kharif     ,264.0,1401,5.30681818181818
YADGIR,Onion, 2012-13,Rabi       ,260.0,1702,6.54615384615385
YADGIR,Onion, 2012-13,Summer     ,4.0,23,5.75
YADGIR,Onion, 2013-14,Kharif     ,253.0,1674,6.61660079051383
YADGIR,Onion, 2013-14,Rabi       ,791.0,5558,7.02654867256637
YADGIR,Onion, 2013-14,Summer     ,3.0,24,8
YADGIR,Onion, 2014-15,Kharif     ,395.0,2029,5.13670886075949
YADGIR,Onion, 2014-15,Rabi       ,329.0,2180,6.62613981762918
YADGIR,Onion, 2014-15,Summer     ,7.0,34,4.85714285714286
YADGIR,Onion, 2015-16,Kharif     ,188.0,821,4.36702127659575
YADGIR,Onion, 2015-16,Rabi       ,194.0,1098,5.65979381443299
YADGIR,Onion, 2015-16,Summer     ,60.0,259,4.31666666666667
YADGIR,Onion, 2016-17,Kharif     ,108.0,360,3.33333333333333
YADGIR,Onion, 2016-17,Rabi       ,105.0,1504,14.3238095238095
YADGIR,Onion, 2016-17,Summer     ,6.0,88,14.6666666666667
YADGIR,Onion, 2017-18,Kharif     ,68.0,989,14.5441176470588
YADGIR,Onion, 2017-18,Rabi       ,67.0,950,14.1791044776119
YADGIR,Onion, 2018-19,Kharif     ,313.0,2369,7.56869009584665
YADGIR,Onion, 2018-19,Rabi       ,38.0,504,13.2631578947368
YADGIR,Onion, 2018-19,Summer     ,11.0,116,10.5454545454545
YADGIR,Other  Rabi pulses, 2017-18,Rabi       ,12.0,9,0.75
YADGIR,Other  Rabi pulses, 2018-19,Rabi       ,1.0,1,1
YADGIR,Other Kharif pulses, 2010-11,Kharif     ,173.0,43,0.248554913294798
YADGIR,Other Kharif pulses, 2011-12,Kharif     ,10.0,11,1.1
YADGIR,Other Kharif pulses, 2012-13,Kharif     ,93.0,78,0.838709677419355
YADGIR,Other Kharif pulses, 2013-14,Kharif     ,5.0,4,0.8
YADGIR,Other Kharif pulses, 2014-15,Kharif     ,17.0,6,0.352941176470588
YADGIR,Other Kharif pulses, 2015-16,Kharif     ,17.0,5,0.294117647058823
YADGIR,Other Kharif pulses, 2016-17,Kharif     ,31.0,11,0.354838709677419
YADGIR,Other Kharif pulses, 2017-18,Kharif     ,22.0,22,1
YADGIR,Other Kharif pulses, 2018-19,Kharif     ,186.0,161,0.865591397849462
YADGIR,Potato, 2018-19,Kharif     ,8.0,63,7.875
YADGIR,Ragi, 2018-19,Kharif     ,10.0,12,1.2
YADGIR,Rapeseed &Mustard, 2011-12,Rabi       ,32.0,9,0.28125
YADGIR,Rapeseed &Mustard, 2018-19,Kharif     ,72.0,14,0.194444444444444
YADGIR,Rice, 2010-11,Kharif     ,52699.0,106769,2.02601567392171
YADGIR,Rice, 2010-11,Rabi       ,3520.0,8166,2.31988636363636
YADGIR,Rice, 2010-11,Summer     ,39552.0,81236,2.05390372168285
YADGIR,Rice, 2011-12,Kharif     ,51863.0,102798,1.98210670420145
YADGIR,Rice, 2011-12,Rabi       ,9510.0,18015,1.89432176656151
YADGIR,Rice, 2011-12,Summer     ,7726.0,11222,1.45249805850375
YADGIR,Rice, 2012-13,Kharif     ,48612.0,64608,1.329054554431
YADGIR,Rice, 2012-13,Rabi       ,7006.0,9731,1.38895232657722
YADGIR,Rice, 2012-13,Summer     ,6912.0,9285,1.34331597222222
YADGIR,Rice, 2013-14,Kharif     ,50943.0,101680,1.99595626484502
YADGIR,Rice, 2013-14,Rabi       ,7555.0,13859,1.83441429516876
YADGIR,Rice, 2013-14,Summer     ,10905.0,18875,1.73085740486016
YADGIR,Rice, 2014-15,Kharif     ,51456.0,146014,2.83764769900498
YADGIR,Rice, 2014-15,Rabi       ,15448.0,36542,2.36548420507509
YADGIR,Rice, 2014-15,Summer     ,15205.0,35029,2.30378165077277
YADGIR,Rice, 2015-16,Kharif     ,42891.0,89398,2.08430673101583
YADGIR,Rice, 2015-16,Rabi       ,1483.0,2064,1.39177343223196
YADGIR,Rice, 2015-16,Summer     ,4984.0,7779,1.56079454253612
YADGIR,Rice, 2016-17,Kharif     ,61780.0,209292,3.38769828423438
YADGIR,Rice, 2016-17,Rabi       ,302.0,841,2.78476821192053
YADGIR,Rice, 2016-17,Summer     ,27927.0,87180,3.12171017295091
YADGIR,Rice, 2017-18,Kharif     ,57955.0,220339,3.80189802432922
YADGIR,Rice, 2017-18,Summer     ,47488.0,119416,2.51465633423181
YADGIR,Rice, 2018-19,Kharif     ,95558.0,268891,2.81390359781494
YADGIR,Rice, 2018-19,Rabi       ,364.0,974,2.67582417582418
YADGIR,Rice, 2018-19,Summer     ,1662.0,3920,2.35860409145608
YADGIR,Safflower, 2010-11,Rabi       ,1045.0,650,0.62200956937799
