District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
Raichur,Arhar/Tur, 1997-98,Kharif     ,25952.0,3156,0.121609124537608
Raichur,Arhar/Tur, 1998-99,Kharif     ,19100.0,3429,0.179528795811518
Raichur,Arhar/Tur, 1999-00,Kharif     ,12469.0,2499,0.200417034244927
Raichur,Arhar/Tur, 2000-01,Kharif     ,20627.0,2920,0.141562030348572
Raichur,Arhar/Tur, 2001-02,Kharif     ,13450.0,2581,0.191895910780669
Raichur,Arhar/Tur, 2002-03,Kharif     ,12569.0,3403,0.270745484923224
Raichur,Arhar/Tur, 2003-04,Kharif     ,17478.0,3719,0.212781782812679
Raichur,Arhar/Tur, 2004-05,Kharif     ,17583.0,8569,0.487345731672638
Raichur,Arhar/Tur, 2005-06,Kharif     ,16413.0,9387,0.571924693840249
Raichur,Arhar/Tur, 2006-07,Kharif     ,13338.0,4688,0.35147698305593
Raichur,Arhar/Tur, 2007-08,Kharif     ,17912.0,6245,0.348648950424297
Raichur,Arhar/Tur, 2008-09,Kharif     ,13531.0,3432,0.253639790111596
Raichur,Arhar/Tur, 2009-10,Kharif     ,12984.0,3626,0.279266789895256
Raichur,Arhar/Tur, 2010-11,Kharif     ,62051.0,20986,0.338205669529903
Raichur,Arhar/Tur, 2011-12,Kharif     ,42859.0,11808,0.275508061317343
Raichur,Arhar/Tur, 2012-13,Kharif     ,31072.0,12103,0.389514675592173
Raichur,Arhar/Tur, 2013-14,Kharif     ,38322.0,16965,0.442696101456083
Raichur,Arhar/Tur, 2014-15,Kharif     ,37594.0,24929,0.663111134755546
Raichur,Arhar/Tur, 2015-16,Kharif     ,33623.0,14246,0.423698063825358
Raichur,Arhar/Tur, 2016-17,Kharif     ,89220.0,70265,0.787547635059404
Raichur,Arhar/Tur, 2017-18,Kharif     ,38188.0,27100,0.70964700953179
Raichur,Arhar/Tur, 2018-19,Kharif     ,102883.0,36261,0.352448898263075
Raichur,Bajra, 1997-98,Kharif     ,68296.0,26777,0.392072742181094
Raichur,Bajra, 1998-99,Kharif     ,65722.0,42536,0.647210979580658
Raichur,Bajra, 1999-00,Kharif     ,54069.0,21834,0.403817344504245
Raichur,Bajra, 2000-01,Kharif     ,75776.0,44190,0.583166173986487
Raichur,Bajra, 2001-02,Kharif     ,41821.0,12900,0.308457473518089
Raichur,Bajra, 2002-03,Kharif     ,63588.0,18369,0.288875259482921
Raichur,Bajra, 2003-04,Kharif     ,69550.0,29978,0.431028037383178
Raichur,Bajra, 2003-04,Summer     ,14.0,13,0.928571428571429
Raichur,Bajra, 2004-05,Kharif     ,74080.0,32237,0.435164686825054
