District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
Haveri,Arecanut, 1998-99,Whole Year ,225.0,1515,6.73333333333333
Haveri,Arecanut, 2000-01,Whole Year ,360.0,503,1.39722222222222
Haveri,Arecanut, 2001-02,Whole Year ,507.0,708,1.39644970414201
Haveri,Arecanut, 2003-04,Whole Year ,634.0,886,1.39747634069401
Haveri,Arecanut, 2004-05,Whole Year ,717.0,1002,1.39748953974895
Haveri,Arecanut, 2005-06,Whole Year ,715.0,4816,6.73566433566434
Haveri,Arecanut, 2006-07,Whole Year ,794.0,1109,1.39672544080605
Haveri,Arecanut, 2007-08,Whole Year ,922.0,6210,6.7353579175705
Haveri,Arecanut, 2008-09,Whole Year ,1043.0,7025,6.73537871524449
Haveri,Arecanut, 2009-10,Whole Year ,1288.0,8675,6.73524844720497
Haveri,Arecanut, 2010-11,Whole Year ,1580.0,17084,10.8126582278481
Haveri,Arecanut, 2011-12,Whole Year ,1655.0,13403,8.09848942598187
Haveri,Arecanut, 2012-13,Whole Year ,1873.0,15033,8.02616123865456
Haveri,Arecanut, 2013-14,Whole Year ,1882.0,20963,11.1386822529224
Haveri,Arecanut, 2014-15,Whole Year ,2314.0,21410,9.2523768366465
Haveri,Arecanut, 2015-16,Whole Year ,2414.0,23662,9.8019884009942
Haveri,Arecanut, 2016-17,Whole Year ,2848.0,28931,10.158356741573
Haveri,Arecanut, 2017-18,Whole Year ,4053.0,43957,10.8455465087589
Haveri,Arecanut, 2018-19,Whole Year ,6409.0,57225,8.9288500546107
Haveri,Arhar/Tur, 1998-99,Kharif     ,7477.0,2216,0.296375551691855
Haveri,Arhar/Tur, 1999-00,Kharif     ,8099.0,4978,0.614643783183109
Haveri,Arhar/Tur, 2000-01,Kharif     ,6348.0,4191,0.660207939508507
Haveri,Arhar/Tur, 2001-02,Kharif     ,6277.0,2815,0.448462641389199
Haveri,Arhar/Tur, 2002-03,Kharif     ,4803.0,1036,0.215698521757235
Haveri,Arhar/Tur, 2003-04,Kharif     ,2946.0,523,0.177528852681602
Haveri,Arhar/Tur, 2004-05,Kharif     ,4375.0,1517,0.346742857142857
Haveri,Arhar/Tur, 2005-06,Kharif     ,3698.0,3183,0.860735532720389
Haveri,Arhar/Tur, 2006-07,Kharif     ,3690.0,3172,0.859620596205962
Haveri,Arhar/Tur, 2007-08,Kharif     ,2807.0,1872,0.666904168151051
Haveri,Arhar/Tur, 2008-09,Kharif     ,2332.0,1187,0.509005145797599
