District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
RAMANAGARA,Ragi, 2010-11,Rabi       ,67.0,139,2.07462686567164
RAMANAGARA,Ragi, 2010-11,Summer     ,440.0,861,1.95681818181818
RAMANAGARA,Ragi, 2011-12,Kharif     ,70613.0,165450,2.34305297891323
RAMANAGARA,Ragi, 2011-12,Rabi       ,10.0,20,2
RAMANAGARA,Ragi, 2011-12,Summer     ,335.0,645,1.92537313432836
RAMANAGARA,Ragi, 2012-13,Kharif     ,62037.0,127654,2.0577074971388
RAMANAGARA,Ragi, 2012-13,Rabi       ,1.0,1,1
RAMANAGARA,Ragi, 2012-13,Summer     ,288.0,431,1.49652777777778
RAMANAGARA,Ragi, 2013-14,Kharif     ,69955.0,175912,2.51464512901151
RAMANAGARA,Ragi, 2013-14,Rabi       ,4.0,6,1.5
RAMANAGARA,Ragi, 2013-14,Summer     ,330.0,648,1.96363636363636
RAMANAGARA,Ragi, 2014-15,Kharif     ,69083.0,136049,1.96935570256069
RAMANAGARA,Ragi, 2014-15,Rabi       ,25.0,41,1.64
RAMANAGARA,Ragi, 2014-15,Summer     ,503.0,896,1.78131212723658
RAMANAGARA,Ragi, 2015-16,Kharif     ,70105.0,129670,1.84965409029313
RAMANAGARA,Ragi, 2015-16,Rabi       ,59.0,100,1.69491525423729
RAMANAGARA,Ragi, 2015-16,Summer     ,201.0,344,1.71144278606965
RAMANAGARA,Ragi, 2016-17,Kharif     ,66422.0,46568,0.701093011351661
RAMANAGARA,Ragi, 2016-17,Rabi       ,1.0,1,1
RAMANAGARA,Ragi, 2016-17,Summer     ,168.0,304,1.80952380952381
RAMANAGARA,Ragi, 2017-18,Kharif     ,73600.0,182072,2.47380434782609
RAMANAGARA,Ragi, 2017-18,Rabi       ,74.0,118,1.59459459459459
RAMANAGARA,Ragi, 2017-18,Summer     ,173.0,301,1.73988439306358
RAMANAGARA,Ragi, 2018-19,Kharif     ,50031.0,84175,1.68245687673642
RAMANAGARA,Ragi, 2018-19,Rabi       ,124.0,172,1.38709677419355
RAMANAGARA,Ragi, 2018-19,Summer     ,153.0,274,1.79084967320261
RAMANAGARA,Rapeseed &Mustard, 2007-08,Kharif     ,547.0,229,0.418647166361974
RAMANAGARA,Rapeseed &Mustard, 2008-09,Rabi       ,768.0,322,0.419270833333333
RAMANAGARA,Rapeseed &Mustard, 2009-10,Rabi       ,1427.0,393,0.275402943237561
RAMANAGARA,Rapeseed &Mustard, 2010-11,Rabi       ,610.0,274,0.449180327868853
RAMANAGARA,Rapeseed &Mustard, 2011-12,Rabi       ,593.0,146,0.246205733558179
RAMANAGARA,Rapeseed &Mustard, 2012-13,Kharif     ,368.0,91,0.247282608695652
RAMANAGARA,Rapeseed &Mustard, 2013-14,Kharif     ,565.0,136,0.24070796460177
RAMANAGARA,Rapeseed &Mustard, 2014-15,Kharif     ,387.0,102,0.263565891472868
RAMANAGARA,Rapeseed &Mustard, 2015-16,Kharif     ,366.0,78,0.213114754098361
RAMANAGARA,Rapeseed &Mustard, 2016-17,Kharif     ,377.0,68,0.180371352785146
RAMANAGARA,Rapeseed &Mustard, 2017-18,Kharif     ,335.0,37,0.11044776119403
RAMANAGARA,Rapeseed &Mustard, 2018-19,Kharif     ,2.0,nan,0
RAMANAGARA,Rice, 2007-08,Kharif     ,5784.0,15901,2.74913554633472
RAMANAGARA,Rice, 2007-08,Summer     ,290.0,905,3.12068965517241
RAMANAGARA,Rice, 2008-09,Kharif     ,6252.0,16531,2.64411388355726
RAMANAGARA,Rice, 2008-09,Summer     ,360.0,1130,3.13888888888889
RAMANAGARA,Rice, 2009-10,Kharif     ,7446.0,21277,2.85750738651625
RAMANAGARA,Rice, 2009-10,Summer     ,868.0,2738,3.15437788018433
RAMANAGARA,Rice, 2010-11,Kharif     ,7884.0,19794,2.51065449010654
RAMANAGARA,Rice, 2010-11,Summer     ,589.0,1744,2.96095076400679
RAMANAGARA,Rice, 2011-12,Kharif     ,7230.0,19461,2.69170124481328
RAMANAGARA,Rice, 2011-12,Summer     ,467.0,802,1.71734475374732
RAMANAGARA,Rice, 2012-13,Kharif     ,6340.0,15407,2.4301261829653
RAMANAGARA,Rice, 2012-13,Summer     ,412.0,849,2.06067961165049
RAMANAGARA,Rice, 2013-14,Kharif     ,5321.0,13931,2.61811689532043
RAMANAGARA,Rice, 2013-14,Summer     ,431.0,799,1.8538283062645
RAMANAGARA,Rice, 2014-15,Kharif     ,4617.0,10759,2.33030106129521
RAMANAGARA,Rice, 2014-15,Rabi       ,2.0,5,2.5
RAMANAGARA,Rice, 2014-15,Summer     ,605.0,1887,3.11900826446281
RAMANAGARA,Rice, 2015-16,Kharif     ,4092.0,9466,2.31329423264907
RAMANAGARA,Rice, 2015-16,Rabi       ,45.0,110,2.44444444444444
RAMANAGARA,Rice, 2015-16,Summer     ,317.0,704,2.22082018927445
RAMANAGARA,Rice, 2016-17,Kharif     ,3967.0,6467,1.63019914292917
RAMANAGARA,Rice, 2016-17,Rabi       ,1.0,3,3
RAMANAGARA,Rice, 2016-17,Summer     ,65.0,144,2.21538461538462
RAMANAGARA,Rice, 2017-18,Kharif     ,4028.0,11629,2.88704071499503
RAMANAGARA,Rice, 2017-18,Rabi       ,5.0,13,2.6
RAMANAGARA,Rice, 2017-18,Summer     ,261.0,1001,3.83524904214559
RAMANAGARA,Rice, 2018-19,Kharif     ,3024.0,6610,2.18584656084656
RAMANAGARA,Rice, 2018-19,Summer     ,150.0,298,1.98666666666667
RAMANAGARA,Safflower, 2018-19,Rabi       ,3.0,2,0.666666666666667
RAMANAGARA,Sannhamp, 2018-19,Whole Year ,14.0,3,0.214285714285714
RAMANAGARA,Sesamum, 2007-08,Kharif     ,1736.0,147,0.0846774193548387
RAMANAGARA,Sesamum, 2008-09,Kharif     ,2178.0,836,0.383838383838384
RAMANAGARA,Sesamum, 2009-10,Kharif     ,2099.0,1382,0.658408766079085
RAMANAGARA,Sesamum, 2010-11,Kharif     ,6392.0,1816,0.284105131414268
RAMANAGARA,Sesamum, 2011-12,Kharif     ,4576.0,2852,0.623251748251748
RAMANAGARA,Sesamum, 2012-13,Kharif     ,727.0,23,0.031636863823934
RAMANAGARA,Sesamum, 2013-14,Kharif     ,1934.0,920,0.47569803516029
RAMANAGARA,Sesamum, 2014-15,Kharif     ,1372.0,521,0.379737609329446
RAMANAGARA,Sesamum, 2015-16,Kharif     ,3430.0,2936,0.85597667638484
RAMANAGARA,Sesamum, 2016-17,Kharif     ,485.0,403,0.830927835051546
RAMANAGARA,Sesamum, 2017-18,Kharif     ,2329.0,1139,0.489051094890511
RAMANAGARA,Sesamum, 2018-19,Kharif     ,287.0,256,0.89198606271777
RAMANAGARA,Small millets, 2007-08,Kharif     ,98.0,65,0.663265306122449
RAMANAGARA,Small millets, 2009-10,Kharif     ,158.0,42,0.265822784810127
RAMANAGARA,Small millets, 2010-11,Kharif     ,3.0,2,0.666666666666667
RAMANAGARA,Small millets, 2011-12,Kharif     ,106.0,61,0.575471698113208
RAMANAGARA,Small millets, 2012-13,Kharif     ,77.0,37,0.480519480519481
RAMANAGARA,Small millets, 2013-14,Kharif     ,5.0,3,0.6
RAMANAGARA,Small millets, 2014-15,Kharif     ,6.0,4,0.666666666666667
RAMANAGARA,Small millets, 2015-16,Kharif     ,6.0,3,0.5
RAMANAGARA,Small millets, 2016-17,Kharif     ,7.0,3,0.428571428571429
RAMANAGARA,Small millets, 2017-18,Kharif     ,136.0,81,0.595588235294118
RAMANAGARA,Small millets, 2018-19,Kharif     ,15.0,13,0.866666666666667
RAMANAGARA,Soyabean, 2018-19,Kharif     ,5.0,5,1
RAMANAGARA,Sugarcane, 2007-08,Whole Year ,195.0,13338,68.4
RAMANAGARA,Sugarcane, 2008-09,Whole Year ,936.0,86252,92.1495726495727
RAMANAGARA,Sugarcane, 2009-10,Whole Year ,863.0,87724,101.650057937428
RAMANAGARA,Sugarcane, 2010-11,Whole Year ,924.0,100947,109.25
RAMANAGARA,Sugarcane, 2011-12,Whole Year ,876.0,74066,84.5502283105023
RAMANAGARA,Sugarcane, 2012-13,Whole Year ,719.0,66256,92.1502086230876
RAMANAGARA,Sugarcane, 2013-14,Whole Year ,191.0,14697,76.9476439790576
RAMANAGARA,Sugarcane, 2014-15,Whole Year ,1027.0,67320,65.5501460564752
RAMANAGARA,Sugarcane, 2015-16,Whole Year ,492.0,45338,92.150406504065
RAMANAGARA,Sugarcane, 2016-17,Whole Year ,98.0,10241,104.5
RAMANAGARA,Sugarcane, 2017-18,Whole Year ,221.0,17216,77.9004524886878
RAMANAGARA,Sugarcane, 2018-19,Whole Year ,278.0,23769,85.5
RAMANAGARA,Sunflower, 2007-08,Kharif     ,80.0,33,0.4125
RAMANAGARA,Sunflower, 2007-08,Summer     ,1.0,1,1
RAMANAGARA,Sunflower, 2008-09,Kharif     ,143.0,49,0.342657342657343
RAMANAGARA,Sunflower, 2009-10,Kharif     ,79.0,18,0.227848101265823
RAMANAGARA,Sunflower, 2010-11,Kharif     ,23.0,11,0.478260869565217
RAMANAGARA,Sunflower, 2011-12,Kharif     ,14.0,11,0.785714285714286
RAMANAGARA,Sunflower, 2012-13,Kharif     ,40.0,20,0.5
RAMANAGARA,Sunflower, 2013-14,Kharif     ,88.0,51,0.579545454545455
RAMANAGARA,Sunflower, 2014-15,Kharif     ,2.0,1,0.5
RAMANAGARA,Sunflower, 2015-16,Kharif     ,8.0,3,0.375
RAMANAGARA,Sunflower, 2016-17,Kharif     ,6.0,4,0.666666666666667
RAMANAGARA,Sunflower, 2017-18,Kharif     ,10.0,10,1
RAMANAGARA,Sunflower, 2018-19,Kharif     ,1.0,1,1
RAMANAGARA,Sweet potato, 2007-08,Whole Year ,4.0,25,6.25
RAMANAGARA,Sweet potato, 2008-09,Whole Year ,10.0,101,10.1
RAMANAGARA,Sweet potato, 2009-10,Whole Year ,8.0,53,6.625
RAMANAGARA,Sweet potato, 2010-11,Whole Year ,89.0,1089,12.2359550561798
RAMANAGARA,Sweet potato, 2011-12,Whole Year ,15.0,219,14.6
RAMANAGARA,Sweet potato, 2012-13,Whole Year ,34.0,527,15.5
RAMANAGARA,Sweet potato, 2013-14,Whole Year ,47.0,690,14.6808510638298
RAMANAGARA,Sweet potato, 2014-15,Whole Year ,18.0,305,16.9444444444444
RAMANAGARA,Sweet potato, 2015-16,Whole Year ,18.0,286,15.8888888888889
RAMANAGARA,Sweet potato, 2016-17,Whole Year ,24.0,288,12
RAMANAGARA,Sweet potato, 2017-18,Whole Year ,30.0,389,12.9666666666667
RAMANAGARA,Sweet potato, 2018-19,Whole Year ,18.0,261,14.5
RAMANAGARA,Tapioca, 2007-08,Whole Year ,2.0,15,7.5
RAMANAGARA,Tapioca, 2008-09,Whole Year ,4.0,39,9.75
RAMANAGARA,Tapioca, 2009-10,Whole Year ,4.0,37,9.25
RAMANAGARA,Tapioca, 2010-11,Whole Year ,9.0,99,11
RAMANAGARA,Tapioca, 2011-12,Whole Year ,5.0,53,10.6
RAMANAGARA,Tapioca, 2012-13,Whole Year ,2.0,21,10.5
