Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-11-01,2003,11,24,430
2003-12-01,2003,12,12,428
2004-01-01,2004,1,9,484
2008-06-01,2008,6,45,595
2008-07-01,2008,7,30,850
2008-11-01,2008,11,18,705
2008-12-01,2008,12,83,698
2009-01-01,2009,1,2,720
2009-07-01,2009,7,30,740
2009-08-01,2009,8,42,745
2009-11-01,2009,11,32,700
2009-12-01,2009,12,13,705
2010-01-01,2010,1,2,730
2010-06-01,2010,6,7,750
2016-11-01,2016,11,104,1314
2016-12-01,2016,12,94,1395
2017-01-01,2017,1,165,1364
2017-07-01,2017,7,34,1550
