Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2012-11-01,2012,11,420,1050
2014-07-01,2014,7,5,1000
2016-12-01,2016,12,110,1410
2019-11-01,2019,11,566,1834
