Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-12-01,2003,12,96,508
2004-01-01,2004,1,246,478
2004-06-01,2004,6,5,488
2004-08-01,2004,8,2,513
2004-11-01,2004,11,77,470
2004-12-01,2004,12,77,467
2005-01-01,2005,1,54,441
2005-06-01,2005,6,2,470
2005-11-01,2005,11,27,513
2005-12-01,2005,12,63,497
2006-01-01,2006,1,78,476
2006-11-01,2006,11,37,638
2006-12-01,2006,12,49,639
2007-01-01,2007,1,34,645
2007-11-01,2007,11,60,569
2007-12-01,2007,12,49,603
2008-01-01,2008,1,27,610
2008-11-01,2008,11,1,765
2009-01-01,2009,1,12,761
2009-06-01,2009,6,1,848
2009-07-01,2009,7,3,800
2009-11-01,2009,11,27,777
2009-12-01,2009,12,43,804
2010-01-01,2010,1,34,791
2010-11-01,2010,11,74,811
2010-12-01,2010,12,256,854
2011-01-01,2011,1,112,825
2011-11-01,2011,11,129,1000
2011-12-01,2011,12,71,989
2012-01-01,2012,1,38,1054
2012-11-01,2012,11,59,1214
2013-11-01,2013,11,277,1202
2013-12-01,2013,12,63,1203
2014-01-01,2014,1,29,1136
2014-11-01,2014,11,46,1032
2014-12-01,2014,12,2,1049
2015-01-01,2015,1,87,1078
2015-11-01,2015,11,224,1408
2015-12-01,2015,12,232,1448
2016-01-01,2016,1,74,1444
2016-08-01,2016,8,17,1447
2016-11-01,2016,11,148,1473
2016-12-01,2016,12,99,1511
2017-01-01,2017,1,91,1593
2017-11-01,2017,11,665,1146
2017-12-01,2017,12,492,1159
2018-01-01,2018,1,208,1132
2018-06-01,2018,6,12,1156
2018-08-01,2018,8,4,1227
2018-11-01,2018,11,216,1673
2018-12-01,2018,12,69,1656
2019-01-01,2019,1,62,1716
2019-11-01,2019,11,957,1735
2019-12-01,2019,12,581,1844
