Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2007-11-01,2007,11,23,685
2008-01-01,2008,1,14,550
2008-11-01,2008,11,17,600
2009-12-01,2009,12,20,910
2011-11-01,2011,11,15,942
2015-11-01,2015,11,60,1300
2017-01-01,2017,1,3344,1649
