Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,137,400
2002-12-01,2002,12,49,410
2003-01-01,2003,1,96,465
2003-11-01,2003,11,191,529
2003-12-01,2003,12,120,520
2004-01-01,2004,1,163,500
2004-11-01,2004,11,103,526
2004-12-01,2004,12,143,530
2005-01-01,2005,1,129,508
2005-11-01,2005,11,100,450
2005-12-01,2005,12,180,456
2006-01-01,2006,1,271,453
2006-11-01,2006,11,97,604
2006-12-01,2006,12,43,650
2007-01-01,2007,1,72,653
2007-11-01,2007,11,285,629
2007-12-01,2007,12,125,642
2008-01-01,2008,1,285,632
2008-11-01,2008,11,89,760
2008-12-01,2008,12,42,815
2009-01-01,2009,1,32,888
2009-11-01,2009,11,71,894
2009-12-01,2009,12,58,901
2010-01-01,2010,1,57,866
2010-11-01,2010,11,21,950
2010-12-01,2010,12,138,962
2011-01-01,2011,1,430,962
2011-11-01,2011,11,447,1112
2011-12-01,2011,12,827,1056
2012-01-01,2012,1,1061,1068
2012-11-01,2012,11,26,1500
2012-12-01,2012,12,1,1500
2013-01-01,2013,1,25,1522
2013-12-01,2013,12,3,1500
2014-01-01,2014,1,154,1560
2014-11-01,2014,11,98,1527
2014-12-01,2014,12,135,1640
2015-01-01,2015,1,2739,1537
2015-11-01,2015,11,86,1572
2015-12-01,2015,12,89,1556
2016-01-01,2016,1,232,1582
2016-11-01,2016,11,118,3265
2016-12-01,2016,12,254,3049
2017-01-01,2017,1,290,2962
2017-11-01,2017,11,43,2300
2017-12-01,2017,12,87,2381
2018-01-01,2018,1,117,2406
2018-11-01,2018,11,108,2157
2018-12-01,2018,12,175,2081
2019-01-01,2019,1,112,2331
2019-11-01,2019,11,160,2165
2019-12-01,2019,12,115,2170
2020-01-01,2020,1,56,2250
