Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2005-11-01,2005,11,2,440
2005-12-01,2005,12,3,421
2006-01-01,2006,1,3,402
2006-11-01,2006,11,1,661
2007-01-01,2007,1,8,582
2011-01-01,2011,1,5,705
2012-01-01,2012,1,1,861
2014-01-01,2014,1,1,1219
2015-01-01,2015,1,12,1171
2015-12-01,2015,12,7,1386
2016-01-01,2016,1,6,1520
2016-12-01,2016,12,4,1893
2017-01-01,2017,1,6,2190
2017-11-01,2017,11,1,1632
2017-12-01,2017,12,24,1808
2018-01-01,2018,1,85,1733
2018-12-01,2018,12,2,2244
2019-01-01,2019,1,8,2369
2019-11-01,2019,11,13,1649
2019-12-01,2019,12,73,2030
2020-01-01,2020,1,128,1895
