Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,178,430
2002-12-01,2002,12,85,450
2003-01-01,2003,1,42,495
2004-01-01,2004,1,42,580
2004-11-01,2004,11,145,466
2004-12-01,2004,12,270,422
2005-01-01,2005,1,217,424
2005-11-01,2005,11,43,377
2005-12-01,2005,12,65,352
2006-11-01,2006,11,128,501
2006-12-01,2006,12,87,549
2007-01-01,2007,1,244,546
2007-11-01,2007,11,342,527
2007-12-01,2007,12,209,539
2008-01-01,2008,1,321,550
2008-11-01,2008,11,370,603
2008-12-01,2008,12,52,600
2009-01-01,2009,1,492,656
2009-11-01,2009,11,106,804
2009-12-01,2009,12,217,919
2010-01-01,2010,1,246,923
2010-11-01,2010,11,300,830
2010-12-01,2010,12,266,841
2011-01-01,2011,1,724,830
2011-11-01,2011,11,314,872
2011-12-01,2011,12,28,840
2012-01-01,2012,1,78,991
2012-11-01,2012,11,62,1386
2012-12-01,2012,12,21,1600
2013-01-01,2013,1,25,1680
2013-11-01,2013,11,100,1450
2014-01-01,2014,1,74,1451
2014-11-01,2014,11,62,1496
2014-12-01,2014,12,22,1375
2015-01-01,2015,1,329,1300
2015-11-01,2015,11,1,1100
2015-12-01,2015,12,26,1367
2016-01-01,2016,1,61,1412
2016-11-01,2016,11,402,2415
2016-12-01,2016,12,26,2357
2017-01-01,2017,1,2818,2067
2017-11-01,2017,11,281,2325
2017-12-01,2017,12,176,2225
2018-01-01,2018,1,362,2162
2018-11-01,2018,11,1231,2258
2018-12-01,2018,12,183,2220
2019-01-01,2019,1,156,2250
2019-11-01,2019,11,143,2050
2019-12-01,2019,12,4,2067
2020-01-01,2020,1,87,2094
