Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,14,456
2002-12-01,2002,12,17,488
2003-01-01,2003,1,6,430
2003-11-01,2003,11,8,558
2003-12-01,2003,12,5,558
2004-01-01,2004,1,4,525
2004-11-01,2004,11,1,505
2004-12-01,2004,12,7,496
2005-01-01,2005,1,2,475
2005-11-01,2005,11,1,450
2006-01-01,2006,1,2,450
2007-11-01,2007,11,2,675
2007-12-01,2007,12,1,650
2008-01-01,2008,1,1,650
2008-12-01,2008,12,10,750
2010-01-01,2010,1,5,775
2011-01-01,2011,1,16,1043
2011-12-01,2011,12,43,915
2012-01-01,2012,1,1,1000
2012-11-01,2012,11,2,1000
2012-12-01,2012,12,3,1900
2013-01-01,2013,1,10,1190
2014-12-01,2014,12,4,1400
2015-01-01,2015,1,90,2000
2015-12-01,2015,12,2,1550
2018-12-01,2018,12,2,3000
2019-11-01,2019,11,2,2231
