Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,3,480
2003-01-01,2003,1,20,717
2003-11-01,2003,11,1,480
2006-11-01,2006,11,7,600
2007-01-01,2007,1,5,750
2007-11-01,2007,11,5,525
2007-12-01,2007,12,6,350
2008-01-01,2008,1,4,480
2010-01-01,2010,1,10,1020
2011-12-01,2011,12,17,975
2012-01-01,2012,1,2,1155
2012-11-01,2012,11,1,1800
2012-12-01,2012,12,17,2000
2014-11-01,2014,11,103,1743
2015-01-01,2015,1,1269,1767
2015-11-01,2015,11,24,1600
2015-12-01,2015,12,41,1700
2016-01-01,2016,1,79,1500
2016-11-01,2016,11,34,2500
2016-12-01,2016,12,85,2640
2017-01-01,2017,1,61,2800
2017-11-01,2017,11,75,2575
2017-12-01,2017,12,62,2533
2018-01-01,2018,1,56,2250
2018-11-01,2018,11,108,2340
2018-12-01,2018,12,59,2533
2019-01-01,2019,1,77,4425
2019-11-01,2019,11,81,2575
2019-12-01,2019,12,109,2540
2020-01-01,2020,1,110,2575
