Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-12-01,2002,12,6,440
2003-01-01,2003,1,1,500
2003-12-01,2003,12,6,480
2004-01-01,2004,1,9,400
2005-01-01,2005,1,3,560
2005-11-01,2005,11,4,538
2005-12-01,2005,12,2,500
2009-11-01,2009,11,2,1100
2010-01-01,2010,1,1,1200
2011-11-01,2011,11,2,700
2016-01-01,2016,1,6,1600
2018-11-01,2018,11,8,2600
2019-01-01,2019,1,5,2000
