Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,167,1479
2002-07-01,2002,7,38,1496
2002-08-01,2002,8,4,1568
2002-11-01,2002,11,76,1674
2002-12-01,2002,12,194,1398
2003-01-01,2003,1,151,1433
2003-06-01,2003,6,68,1841
2003-07-01,2003,7,5,1851
2003-08-01,2003,8,4,1584
2003-11-01,2003,11,23,1628
2003-12-01,2003,12,31,1595
2004-01-01,2004,1,97,1520
2004-06-01,2004,6,33,1425
2004-07-01,2004,7,36,1527
2004-08-01,2004,8,1,1481
2004-11-01,2004,11,103,1483
2004-12-01,2004,12,85,1352
2005-01-01,2005,1,18,1402
2005-06-01,2005,6,127,1454
2005-07-01,2005,7,35,1586
2005-08-01,2005,8,2,1830
2005-11-01,2005,11,96,1530
2005-12-01,2005,12,199,1426
2006-01-01,2006,1,137,1354
2006-06-01,2006,6,483,1532
2006-07-01,2006,7,114,1638
2006-08-01,2006,8,25,1684
2006-11-01,2006,11,68,2005
2006-12-01,2006,12,148,1900
2007-01-01,2007,1,176,1873
2007-06-01,2007,6,96,2436
2007-07-01,2007,7,9,2070
2007-11-01,2007,11,176,1969
2007-12-01,2007,12,296,1828
2008-01-01,2008,1,276,2064
2008-06-01,2008,6,210,2273
2008-07-01,2008,7,47,2435
2008-08-01,2008,8,8,2355
2008-11-01,2008,11,32,2495
2008-12-01,2008,12,37,2389
2009-01-01,2009,1,71,1944
2009-06-01,2009,6,86,2422
2009-07-01,2009,7,7,2394
2009-08-01,2009,8,1,1969
2009-11-01,2009,11,204,2634
2009-12-01,2009,12,245,2498
2010-01-01,2010,1,323,2333
2010-06-01,2010,6,125,3061
2010-07-01,2010,7,32,3325
2010-08-01,2010,8,11,3208
2010-11-01,2010,11,44,3131
2010-12-01,2010,12,181,2842
2011-01-01,2011,1,135,2524
2011-06-01,2011,6,1321,3869
2011-07-01,2011,7,343,3841
2011-08-01,2011,8,107,3489
2011-11-01,2011,11,232,3730
2011-12-01,2011,12,499,3390
2012-01-01,2012,1,290,3449
2012-06-01,2012,6,897,4240
2012-07-01,2012,7,74,4373
2012-08-01,2012,8,13,4850
2012-11-01,2012,11,202,5980
2012-12-01,2012,12,178,5160
2013-01-01,2013,1,240,4308
2013-06-01,2013,6,647,4138
2013-07-01,2013,7,373,4171
2013-08-01,2013,8,57,3769
2014-01-01,2014,1,213,2815
2014-06-01,2014,6,104,3232
2014-07-01,2014,7,92,3254
2014-08-01,2014,8,16,3958
2014-11-01,2014,11,33,1425
2014-12-01,2014,12,556,3068
2015-01-01,2015,1,3811,3328
2015-06-01,2015,6,281,5530
2015-07-01,2015,7,138,5505
2015-08-01,2015,8,62,5559
2015-11-01,2015,11,361,4328
2015-12-01,2015,12,603,4208
2016-01-01,2016,1,181,3868
2016-06-01,2016,6,141,5663
2016-07-01,2016,7,32,5789
2016-08-01,2016,8,62,4972
2016-11-01,2016,11,457,4424
2016-12-01,2016,12,294,4051
2017-01-01,2017,1,80,3841
2017-06-01,2017,6,65,4400
2017-07-01,2017,7,1,4137
2017-08-01,2017,8,10,3505
2017-11-01,2017,11,363,3385
2017-12-01,2017,12,305,3147
2018-01-01,2018,1,162,3094
2018-06-01,2018,6,449,3474
2018-07-01,2018,7,77,3850
2018-08-01,2018,8,33,4223
2018-11-01,2018,11,178,4384
2018-12-01,2018,12,362,3860
2019-01-01,2019,1,249,3609
2019-06-01,2019,6,50,5720
2019-07-01,2019,7,2,5855
2019-08-01,2019,8,7,5515
2019-11-01,2019,11,545,4740
2019-12-01,2019,12,566,4032
