Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,11,1083
2002-08-01,2002,8,2,1100
2002-11-01,2002,11,57,1155
2002-12-01,2002,12,85,1142
2003-01-01,2003,1,58,1135
2003-11-01,2003,11,28,1244
2003-12-01,2003,12,11,1310
2004-01-01,2004,1,18,1340
2005-12-01,2005,12,5,1250
2006-01-01,2006,1,42,1383
2006-06-01,2006,6,2,1600
2006-11-01,2006,11,49,1550
2006-12-01,2006,12,23,1538
2007-01-01,2007,1,15,1633
2007-06-01,2007,6,3,2000
2007-11-01,2007,11,103,1439
2007-12-01,2007,12,20,1671
2008-01-01,2008,1,12,1500
2008-11-01,2008,11,110,1944
2009-11-01,2009,11,30,2540
2010-11-01,2010,11,5,2200
2010-12-01,2010,12,9,2450
2011-08-01,2011,8,2,3000
2011-11-01,2011,11,56,2762
2011-12-01,2011,12,16,3700
2012-11-01,2012,11,18,4600
2012-12-01,2012,12,8,4950
2015-01-01,2015,1,2,3600
2018-11-01,2018,11,3,4900
2019-11-01,2019,11,7,5000
