Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,22,1533
2002-07-01,2002,7,1,1562
2002-11-01,2002,11,7,1236
2002-12-01,2002,12,7,1312
2003-01-01,2003,1,1,1529
2006-11-01,2006,11,17,1570
2006-12-01,2006,12,2,1546
2007-01-01,2007,1,11,1800
2008-06-01,2008,6,1,2535
2008-11-01,2008,11,8,1897
2009-12-01,2009,12,26,2321
2010-01-01,2010,1,43,2479
2012-01-01,2012,1,50,4246
2015-01-01,2015,1,1367,4348
2017-01-01,2017,1,75,4640
2018-01-01,2018,1,61,3682
