Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,20,1450
2002-07-01,2002,7,15,1475
2002-12-01,2002,12,108,1550
2003-01-01,2003,1,31,1700
2003-06-01,2003,6,63,1921
2003-07-01,2003,7,39,1888
2003-11-01,2003,11,207,1737
2003-12-01,2003,12,205,1745
2004-01-01,2004,1,232,1769
2004-06-01,2004,6,84,1593
2004-07-01,2004,7,24,1546
2004-11-01,2004,11,501,1731
2004-12-01,2004,12,362,1615
2005-01-01,2005,1,65,1600
2005-06-01,2005,6,62,1492
2005-07-01,2005,7,14,1533
2005-11-01,2005,11,54,1305
2005-12-01,2005,12,186,1340
2006-01-01,2006,1,97,1301
2006-06-01,2006,6,74,1512
2006-07-01,2006,7,11,1525
2006-11-01,2006,11,12,1900
2006-12-01,2006,12,12,2000
2007-11-01,2007,11,525,2108
2007-12-01,2007,12,145,2124
2008-01-01,2008,1,56,2162
2008-11-01,2008,11,876,1933
2008-12-01,2008,12,421,1725
2009-01-01,2009,1,164,2040
2009-11-01,2009,11,255,2823
2009-12-01,2009,12,220,3004
2010-01-01,2010,1,88,2809
2010-11-01,2010,11,11,2300
2010-12-01,2010,12,687,2925
2011-01-01,2011,1,12,3000
2011-11-01,2011,11,530,3139
2011-12-01,2011,12,81,3119
2012-01-01,2012,1,56,2756
2014-01-01,2014,1,21,3700
2014-11-01,2014,11,84,1593
2014-12-01,2014,12,16,3140
2015-01-01,2015,1,27,4200
2015-11-01,2015,11,17,4000
2015-12-01,2015,12,191,3965
2016-01-01,2016,1,4,3980
2019-11-01,2019,11,41,5400
