Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,427,1432
2002-07-01,2002,7,1243,1359
2002-08-01,2002,8,566,1341
2002-11-01,2002,11,1019,1404
2002-12-01,2002,12,5043,1389
2003-01-01,2003,1,3655,1690
2003-06-01,2003,6,389,1828
2003-07-01,2003,7,220,1873
2003-08-01,2003,8,135,1849
2003-11-01,2003,11,284,1610
2003-12-01,2003,12,1113,1589
2004-01-01,2004,1,635,1651
2004-06-01,2004,6,211,1568
2004-07-01,2004,7,190,1555
2004-08-01,2004,8,87,1545
2004-11-01,2004,11,4630,1611
2004-12-01,2004,12,1105,1593
2005-01-01,2005,1,2110,1587
2005-06-01,2005,6,461,1552
2005-07-01,2005,7,803,1539
2005-08-01,2005,8,293,1584
2005-11-01,2005,11,2480,1593
2005-12-01,2005,12,2940,1530
2006-01-01,2006,1,2894,1467
2006-06-01,2006,6,446,1528
2006-07-01,2006,7,378,1547
2006-08-01,2006,8,73,1598
2006-11-01,2006,11,425,1804
2006-12-01,2006,12,754,1855
2007-01-01,2007,1,587,1857
2007-06-01,2007,6,208,2157
2007-07-01,2007,7,310,2133
2007-08-01,2007,8,25,1914
2007-11-01,2007,11,6980,1944
2007-12-01,2007,12,5430,1997
2008-01-01,2008,1,3566,2306
2008-06-01,2008,6,612,2409
2008-07-01,2008,7,406,2528
2008-08-01,2008,8,396,2526
2008-11-01,2008,11,478,2412
2008-12-01,2008,12,600,2320
2009-01-01,2009,1,1140,2162
2009-06-01,2009,6,338,2308
2009-07-01,2009,7,243,2238
2009-08-01,2009,8,103,2229
2009-11-01,2009,11,2180,2588
2009-12-01,2009,12,2695,2612
2010-01-01,2010,1,1452,2443
2010-06-01,2010,6,375,2644
2010-07-01,2010,7,236,2551
2010-08-01,2010,8,170,2577
2010-11-01,2010,11,985,2595
2010-12-01,2010,12,4372,2480
2011-01-01,2011,1,2685,2390
2011-06-01,2011,6,592,3411
2011-07-01,2011,7,144,3384
2011-08-01,2011,8,282,3125
2011-11-01,2011,11,691,3449
2011-12-01,2011,12,863,3179
2012-01-01,2012,1,1510,3359
2012-06-01,2012,6,364,4000
2012-07-01,2012,7,78,4123
2012-08-01,2012,8,4,4320
2012-11-01,2012,11,864,4820
2012-12-01,2012,12,665,4610
2013-01-01,2013,1,301,4043
2013-06-01,2013,6,185,3314
2013-07-01,2013,7,112,3217
2013-08-01,2013,8,14,3100
2014-01-01,2014,1,937,3244
2014-06-01,2014,6,220,3387
2014-08-01,2014,8,25,4290
2014-11-01,2014,11,211,1568
2014-12-01,2014,12,4343,3395
2015-01-01,2015,1,17502,3699
2015-06-01,2015,6,101,5036
2015-07-01,2015,7,20,4971
2015-08-01,2015,8,83,5891
2015-11-01,2015,11,1709,4224
2015-12-01,2015,12,3151,4255
2016-01-01,2016,1,1593,4483
2016-06-01,2016,6,151,4700
2016-07-01,2016,7,36,4718
2016-08-01,2016,8,66,5335
2016-11-01,2016,11,1522,3901
2016-12-01,2016,12,1304,4355
2017-01-01,2017,1,182,4413
2017-06-01,2017,6,104,4396
2017-07-01,2017,7,20,4055
2017-11-01,2017,11,2654,3783
2017-12-01,2017,12,3627,3565
2018-01-01,2018,1,2294,3516
2018-06-01,2018,6,308,3448
2018-07-01,2018,7,90,3606
2018-08-01,2018,8,88,4517
2018-11-01,2018,11,812,4003
2018-12-01,2018,12,1122,3799
2019-01-01,2019,1,554,4057
2019-06-01,2019,6,39,5484
2019-07-01,2019,7,12,5776
2019-08-01,2019,8,37,6371
2019-11-01,2019,11,356,5047
2019-12-01,2019,12,1307,4517
