Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,13,1430
2002-11-01,2002,11,19,1428
2002-12-01,2002,12,5,1291
2003-06-01,2003,6,7,1915
2003-11-01,2003,11,23,1726
2004-06-01,2004,6,36,1474
2004-07-01,2004,7,14,1422
2005-06-01,2005,6,11,1576
2005-07-01,2005,7,1,1520
2006-07-01,2006,7,4,1613
2006-11-01,2006,11,2,1296
2007-06-01,2007,6,36,2395
2007-11-01,2007,11,4,1829
2008-06-01,2008,6,33,2376
2008-11-01,2008,11,5,1800
2009-06-01,2009,6,23,2318
2009-11-01,2009,11,1,2000
2010-06-01,2010,6,14,3016
2011-06-01,2011,6,21,3169
2012-06-01,2012,6,8,4120
2014-11-01,2014,11,36,1474
2017-12-01,2017,12,18,2930
