Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-01-01,2002,1,5,1273
2002-06-01,2002,6,18,1399
2002-08-01,2002,8,3,1279
2002-11-01,2002,11,181,1529
2002-12-01,2002,12,16,1484
2003-01-01,2003,1,1,1553
2003-06-01,2003,6,23,1729
2003-11-01,2003,11,435,1482
2003-12-01,2003,12,32,1525
2004-01-01,2004,1,1,1530
2004-06-01,2004,6,30,1288
2004-07-01,2004,7,1,1452
2004-08-01,2004,8,14,1197
2004-11-01,2004,11,150,1566
2004-12-01,2004,12,31,1508
2005-06-01,2005,6,34,1315
2005-07-01,2005,7,4,1681
2005-11-01,2005,11,59,1460
2005-12-01,2005,12,35,1402
2006-01-01,2006,1,37,1326
2006-06-01,2006,6,123,1299
2006-07-01,2006,7,6,1295
2006-08-01,2006,8,1,1500
2006-11-01,2006,11,105,1772
2006-12-01,2006,12,3,1871
2007-01-01,2007,1,1,1539
2007-06-01,2007,6,12,2051
2007-08-01,2007,8,2,1790
2007-11-01,2007,11,324,1877
2007-12-01,2007,12,116,1985
2008-01-01,2008,1,10,2094
2008-06-01,2008,6,146,2010
2008-07-01,2008,7,10,2196
2008-08-01,2008,8,2,1565
2008-11-01,2008,11,147,2368
2008-12-01,2008,12,54,2271
2009-06-01,2009,6,19,2107
2009-11-01,2009,11,213,2451
2009-12-01,2009,12,31,2390
2010-06-01,2010,6,13,2650
2010-11-01,2010,11,86,2501
2010-12-01,2010,12,10,2691
2011-01-01,2011,1,1,3009
2011-06-01,2011,6,140,3529
2011-07-01,2011,7,10,3702
2011-08-01,2011,8,3,2990
2011-11-01,2011,11,86,3779
2011-12-01,2011,12,5,3224
2012-06-01,2012,6,58,3827
2012-08-01,2012,8,1,4009
2012-11-01,2012,11,365,5993
2012-12-01,2012,12,13,5602
2013-06-01,2013,6,62,3966
2013-07-01,2013,7,1,4317
2013-08-01,2013,8,1,3734
2013-12-01,2013,12,1,3270
2014-01-01,2014,1,3,2642
2014-06-01,2014,6,41,3422
2014-08-01,2014,8,28,3270
2014-11-01,2014,11,30,1288
2014-12-01,2014,12,2,3160
2015-01-01,2015,1,4,3366
2015-06-01,2015,6,12,4727
2015-08-01,2015,8,19,4583
2015-11-01,2015,11,42,4137
2015-12-01,2015,12,17,3925
2016-01-01,2016,1,4,4044
2016-06-01,2016,6,7,4670
2016-08-01,2016,8,1,5133
2016-11-01,2016,11,10,4296
2016-12-01,2016,12,2,3990
2017-01-01,2017,1,1,3400
2017-06-01,2017,6,8,4191
2017-08-01,2017,8,15,2740
2017-11-01,2017,11,321,3353
2017-12-01,2017,12,34,3108
2018-01-01,2018,1,8,3098
2018-06-01,2018,6,204,2885
2018-07-01,2018,7,40,3331
2018-08-01,2018,8,14,3305
2018-11-01,2018,11,20,4686
2018-12-01,2018,12,3,3723
2019-01-01,2019,1,1,2884
2019-06-01,2019,6,7,4405
2019-11-01,2019,11,538,4430
2019-12-01,2019,12,42,3890
