Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,569,1370
2002-07-01,2002,7,30,1350
2002-11-01,2002,11,17,1358
2002-12-01,2002,12,22,1418
2003-01-01,2003,1,1,1633
2003-11-01,2003,11,193,1389
2003-12-01,2003,12,39,1505
2005-01-01,2005,1,3,1265
2005-06-01,2005,6,3,1585
2005-11-01,2005,11,2,1380
2005-12-01,2005,12,13,1399
2006-01-01,2006,1,1,1320
2006-06-01,2006,6,4,1463
2006-11-01,2006,11,239,1554
2006-12-01,2006,12,21,1675
2007-01-01,2007,1,142,1802
2007-06-01,2007,6,1,1975
2007-11-01,2007,11,23,1903
2007-12-01,2007,12,16,1753
2008-01-01,2008,1,5,1925
2008-06-01,2008,6,218,2363
2008-11-01,2008,11,70,2069
2008-12-01,2008,12,22,1850
2009-11-01,2009,11,18,2195
2011-06-01,2011,6,10,3220
2011-11-01,2011,11,31,3188
2012-01-01,2012,1,13,4026
2014-01-01,2014,1,124,3198
2015-01-01,2015,1,231,4450
2016-01-01,2016,1,26,4258
2016-11-01,2016,11,1,3130
2017-01-01,2017,1,149,4638
2017-11-01,2017,11,4,3634
2017-12-01,2017,12,2,3506
2018-01-01,2018,1,158,3632
2018-11-01,2018,11,2,4550
2019-01-01,2019,1,95,4460
2019-11-01,2019,11,1,4109
