Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-08-01,2006,8,12,1584
2016-06-01,2016,6,8,4400
2016-07-01,2016,7,24,4767
2016-08-01,2016,8,31,4800
2017-06-01,2017,6,9,4500
2017-08-01,2017,8,3,4200
2018-06-01,2018,6,55,3228
2018-07-01,2018,7,15,2690
2018-08-01,2018,8,12,3118
2019-06-01,2019,6,9,4200
2019-07-01,2019,7,11,4750
2019-08-01,2019,8,8,5800
2019-11-01,2019,11,6,6349
2019-12-01,2019,12,15,7727
