Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,435,1505
2002-07-01,2002,7,109,1481
2002-08-01,2002,8,6,1565
2002-11-01,2002,11,283,1304
2002-12-01,2002,12,64,1357
2003-01-01,2003,1,121,1530
2003-07-01,2003,7,10,1839
2003-11-01,2003,11,409,1319
2003-12-01,2003,12,126,1398
2004-01-01,2004,1,231,1481
2004-07-01,2004,7,5,1689
2004-08-01,2004,8,24,1367
2004-11-01,2004,11,295,1414
2004-12-01,2004,12,68,1356
2005-01-01,2005,1,236,1434
2005-06-01,2005,6,52,1539
2006-06-01,2006,6,20,1758
2007-06-01,2007,6,19,2235
2007-11-01,2007,11,27,1472
2007-12-01,2007,12,16,1482
2008-01-01,2008,1,366,2525
2008-06-01,2008,6,484,2415
2008-07-01,2008,7,6,2419
2008-08-01,2008,8,9,2373
2008-11-01,2008,11,44,1377
2008-12-01,2008,12,1,1652
2009-01-01,2009,1,2050,2474
2009-11-01,2009,11,127,2155
2009-12-01,2009,12,26,2110
2010-01-01,2010,1,3045,2477
2010-06-01,2010,6,104,2652
2010-07-01,2010,7,17,2720
2010-11-01,2010,11,2,2175
2011-01-01,2011,1,2079,3255
2011-06-01,2011,6,296,3497
2011-07-01,2011,7,8,3273
2011-08-01,2011,8,1,2801
2011-11-01,2011,11,17,2680
2011-12-01,2011,12,4,1575
2012-01-01,2012,1,1666,3883
2012-06-01,2012,6,86,3406
2012-07-01,2012,7,4,3969
2012-11-01,2012,11,4,3240
2012-12-01,2012,12,11,4221
2013-01-01,2013,1,4169,4835
2013-06-01,2013,6,2038,3932
2013-07-01,2013,7,503,4043
2013-08-01,2013,8,32,3530
2014-01-01,2014,1,3779,3144
2014-06-01,2014,6,340,3023
2014-07-01,2014,7,51,2890
2014-08-01,2014,8,71,3234
2015-01-01,2015,1,42100,4219
2015-12-01,2015,12,7,4134
2016-01-01,2016,1,4975,4640
2016-06-01,2016,6,11,4424
2016-11-01,2016,11,33,3420
2017-01-01,2017,1,849,4717
2017-06-01,2017,6,21,3867
2017-12-01,2017,12,15,3501
2018-01-01,2018,1,3653,3812
2018-06-01,2018,6,652,3712
2018-07-01,2018,7,234,3842
2018-08-01,2018,8,85,4210
2018-12-01,2018,12,2,3929
2019-01-01,2019,1,5786,4546
2019-06-01,2019,6,15,4912
2019-12-01,2019,12,59,4557
