Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2004-11-01,2004,11,623,1450
2004-12-01,2004,12,108,1457
2005-11-01,2005,11,188,1067
2005-12-01,2005,12,56,1000
2006-01-01,2006,1,7,1300
2006-11-01,2006,11,3,1200
2006-12-01,2006,12,6,2000
2007-11-01,2007,11,162,1470
2008-11-01,2008,11,87,1789
2008-12-01,2008,12,3,1800
2009-11-01,2009,11,32,2000
2010-11-01,2010,11,13,2000
2011-01-01,2011,1,6,1800
2011-11-01,2011,11,32,2700
2013-11-01,2013,11,8,2100
2016-07-01,2016,7,5,3900
2016-08-01,2016,8,8,2900
2017-07-01,2017,7,5,4400
