Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2004-07-01,2004,7,9,1525
2004-08-01,2004,8,7,1505
2004-11-01,2004,11,5,1500
2004-12-01,2004,12,7,1714
2005-01-01,2005,1,1,1650
2005-06-01,2005,6,11,1500
2005-07-01,2005,7,3,1500
2005-08-01,2005,8,12,1644
2006-06-01,2006,6,8,1500
2006-07-01,2006,7,2,1450
2007-07-01,2007,7,5,2150
2008-06-01,2008,6,19,2400
2008-07-01,2008,7,2,2600
2008-08-01,2008,8,2,2200
2009-07-01,2009,7,1,2025
2009-08-01,2009,8,2,2030
2009-11-01,2009,11,4,2325
2010-01-01,2010,1,1,2200
2010-06-01,2010,6,7,2388
2010-11-01,2010,11,2,2500
2011-06-01,2011,6,5,3175
2011-07-01,2011,7,2,3475
2011-11-01,2011,11,3,2950
2012-01-01,2012,1,3,2950
2012-06-01,2012,6,2,3750
2012-11-01,2012,11,12,3900
2014-07-01,2014,7,1,6450
2015-06-01,2015,6,2,4100
2015-07-01,2015,7,2,4450
2015-11-01,2015,11,2,3450
2016-11-01,2016,11,5,3788
2017-11-01,2017,11,20,3617
2017-12-01,2017,12,7,3600
2018-01-01,2018,1,4,3500
2018-11-01,2018,11,6,3600
2019-12-01,2019,12,1,4500
