Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2008-01-01,2008,1,2,13550
2009-07-01,2009,7,1,11750
2009-08-01,2009,8,2,13550
2009-11-01,2009,11,1,13900
2009-12-01,2009,12,4,13250
2010-01-01,2010,1,1,13300
2010-08-01,2010,8,2,19300
2010-12-01,2010,12,1,19700
2011-11-01,2011,11,65,25000
2012-01-01,2012,1,1,26500
2012-08-01,2012,8,1,27500
2017-01-01,2017,1,1,42500
2017-12-01,2017,12,3,38500
2018-01-01,2018,1,3,29000
2018-06-01,2018,6,7,29167
2018-07-01,2018,7,9,28750
2019-01-01,2019,1,12,28857
2019-07-01,2019,7,9,27719
2019-08-01,2019,8,12,27500
2019-11-01,2019,11,6,26208
2019-12-01,2019,12,17,26464
