Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,30,7250
2002-11-01,2002,11,1,7000
2003-01-01,2003,1,9,7000
2003-06-01,2003,6,49,6750
2003-07-01,2003,7,1,5000
2003-08-01,2003,8,12,6500
2003-11-01,2003,11,21,5000
2004-11-01,2004,11,6,5300
2005-01-01,2005,1,21,5167
2005-06-01,2005,6,21,4625
2005-07-01,2005,7,39,4525
2005-08-01,2005,8,63,5033
2006-06-01,2006,6,24,5538
2006-07-01,2006,7,18,6033
2006-08-01,2006,8,61,8550
2006-11-01,2006,11,3,10500
2007-01-01,2007,1,4,8900
2007-12-01,2007,12,4,13000
2008-01-01,2008,1,5,12500
2008-06-01,2008,6,37,10470
2008-07-01,2008,7,23,9033
2008-08-01,2008,8,13,10100
2009-01-01,2009,1,1,11000
2009-07-01,2009,7,65,9376
2009-11-01,2009,11,10,10500
2009-12-01,2009,12,4,10000
2010-01-01,2010,1,10,9790
2010-06-01,2010,6,50,11835
2010-07-01,2010,7,27,14554
2010-08-01,2010,8,489,12933
2010-12-01,2010,12,4,13125
2011-01-01,2011,1,565,13462
2011-06-01,2011,6,73,20703
2011-07-01,2011,7,32,20752
2011-08-01,2011,8,13,23000
2011-11-01,2011,11,8,30002
2011-12-01,2011,12,5,32350
2012-01-01,2012,1,19,33242
2012-06-01,2012,6,25,30662
2012-07-01,2012,7,6,31097
2012-11-01,2012,11,5,34968
2012-12-01,2012,12,2,39418
2013-01-01,2013,1,24,34848
2013-06-01,2013,6,161,28689
2013-07-01,2013,7,22,29036
2013-08-01,2013,8,7,34250
2014-01-01,2014,1,1,53000
2014-06-01,2014,6,33,68250
2014-07-01,2014,7,21,73577
2014-08-01,2014,8,26,73333
2014-12-01,2014,12,8,56000
2015-01-01,2015,1,7,58750
2015-06-01,2015,6,96,45062
2015-07-01,2015,7,80,41192
2015-08-01,2015,8,44,47705
2015-11-01,2015,11,13,50250
2015-12-01,2015,12,5,64625
2016-01-01,2016,1,12,58000
2016-06-01,2016,6,46,57700
2016-07-01,2016,7,14,57751
2016-08-01,2016,8,20,60102
2016-11-01,2016,11,65,51497
2016-12-01,2016,12,71,61439
2017-01-01,2017,1,31,61214
2017-06-01,2017,6,10,45519
2017-07-01,2017,7,87,42093
2017-08-01,2017,8,63,43870
2017-11-01,2017,11,27,35641
2017-12-01,2017,12,30,39156
2018-01-01,2018,1,32,36133
2018-06-01,2018,6,356,27485
2018-07-01,2018,7,281,26398
2018-08-01,2018,8,196,29900
2018-11-01,2018,11,135,30927
2018-12-01,2018,12,82,33990
2019-01-01,2019,1,120,29365
2019-06-01,2019,6,102,29405
2019-07-01,2019,7,93,29625
2019-08-01,2019,8,108,26637
2019-11-01,2019,11,136,27803
2019-12-01,2019,12,105,26651
