Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-07-01,2002,7,1,8000
2002-08-01,2002,8,13,8750
2002-12-01,2002,12,3,9500
2004-01-01,2004,1,2,7600
2004-06-01,2004,6,1,7600
2004-12-01,2004,12,1,7600
2005-06-01,2005,6,1,7600
2005-07-01,2005,7,3,7000
2005-11-01,2005,11,6,7000
2005-12-01,2005,12,4,7000
2006-06-01,2006,6,15,8750
2006-07-01,2006,7,15,8383
2006-11-01,2006,11,23,8200
2006-12-01,2006,12,19,8300
2007-06-01,2007,6,3,15000
2007-08-01,2007,8,5,13900
2007-12-01,2007,12,9,14300
2008-01-01,2008,1,2,14300
2008-06-01,2008,6,10,11000
2008-08-01,2008,8,10,14000
2008-11-01,2008,11,37,10250
2008-12-01,2008,12,1,10250
2009-08-01,2009,8,41,11000
2010-01-01,2010,1,4,14625
2010-06-01,2010,6,18,15000
2010-07-01,2010,7,10,15250
2010-11-01,2010,11,8,19000
2010-12-01,2010,12,6,22000
2011-07-01,2011,7,5,25000
2011-11-01,2011,11,1,28000
2011-12-01,2011,12,13,29667
2012-01-01,2012,1,1,30000
2012-06-01,2012,6,3,38500
2012-07-01,2012,7,3,36000
2012-08-01,2012,8,1,32000
2012-11-01,2012,11,8,40500
2012-12-01,2012,12,9,42667
2013-01-01,2013,1,3,42000
2013-06-01,2013,6,10,30100
2013-07-01,2013,7,4,32100
2013-08-01,2013,8,4,39800
2014-06-01,2014,6,2,72500
2014-07-01,2014,7,2,71500
2014-08-01,2014,8,2,71000
2014-11-01,2014,11,5,75500
2014-12-01,2014,12,2,77000
2015-01-01,2015,1,11,76000
2015-06-01,2015,6,2,50000
2015-07-01,2015,7,1,65000
2015-08-01,2015,8,3,55500
2015-11-01,2015,11,14,63000
2015-12-01,2015,12,5,63000
2016-01-01,2016,1,2,63000
2016-06-01,2016,6,2,68000
2016-07-01,2016,7,4,70000
2016-11-01,2016,11,1,69000
2016-12-01,2016,12,6,69500
2017-01-01,2017,1,2,69750
2017-06-01,2017,6,2,57000
2017-07-01,2017,7,5,52250
2017-12-01,2017,12,1,47500
2018-06-01,2018,6,1,38000
2018-07-01,2018,7,21,38000
2018-08-01,2018,8,2,38000
2018-12-01,2018,12,147,38750
2019-01-01,2019,1,28,39500
2019-06-01,2019,6,101,37000
2019-07-01,2019,7,2,38000
2019-08-01,2019,8,1,38000
2019-11-01,2019,11,3,35500
2019-12-01,2019,12,3,35500
