Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,39,6060
2002-07-01,2002,7,75,7122
2002-08-01,2002,8,4,7500
2002-11-01,2002,11,30,8451
2002-12-01,2002,12,18,8500
2003-01-01,2003,1,9,6036
2003-06-01,2003,6,10,5511
2003-07-01,2003,7,72,6787
2003-08-01,2003,8,12,8450
2003-11-01,2003,11,11,6150
2003-12-01,2003,12,4,5750
2004-01-01,2004,1,38,5850
2004-06-01,2004,6,25,6803
2004-07-01,2004,7,41,6951
2004-08-01,2004,8,24,7039
2004-11-01,2004,11,47,6085
2004-12-01,2004,12,33,6267
2005-01-01,2005,1,26,6128
2005-06-01,2005,6,87,5165
2005-07-01,2005,7,44,5363
2005-08-01,2005,8,91,5219
2005-11-01,2005,11,16,3650
2005-12-01,2005,12,34,5169
2006-01-01,2006,1,35,5272
2006-06-01,2006,6,120,5359
2006-07-01,2006,7,78,5646
2006-08-01,2006,8,121,7685
2006-11-01,2006,11,32,7566
2006-12-01,2006,12,31,7681
2007-01-01,2007,1,32,7101
2007-06-01,2007,6,10,12000
2007-07-01,2007,7,25,11996
2007-08-01,2007,8,22,9776
2007-11-01,2007,11,31,8886
2007-12-01,2007,12,19,10190
2008-01-01,2008,1,38,9835
2008-06-01,2008,6,186,9988
2008-07-01,2008,7,81,9433
2008-08-01,2008,8,182,10130
2008-11-01,2008,11,80,8723
2008-12-01,2008,12,80,8485
2009-01-01,2009,1,41,8333
2009-06-01,2009,6,170,8485
2009-07-01,2009,7,206,8295
2009-08-01,2009,8,55,8600
2009-11-01,2009,11,203,9101
2009-12-01,2009,12,154,9694
2010-01-01,2010,1,51,9380
2010-06-01,2010,6,118,12578
2010-07-01,2010,7,152,13668
2010-08-01,2010,8,61,14361
2010-11-01,2010,11,110,15088
2010-12-01,2010,12,99,18044
2011-01-01,2011,1,64,18590
2011-06-01,2011,6,493,15408
2011-07-01,2011,7,536,15000
2011-08-01,2011,8,436,15571
2011-11-01,2011,11,71,21835
2011-12-01,2011,12,75,23511
2012-01-01,2012,1,29,24000
2012-06-01,2012,6,80,28310
2012-07-01,2012,7,131,28418
2012-08-01,2012,8,72,29888
2012-11-01,2012,11,55,30871
2012-12-01,2012,12,14,33050
2013-01-01,2013,1,28,31200
2013-06-01,2013,6,115,26138
2013-07-01,2013,7,41,25000
2013-08-01,2013,8,27,28733
2014-01-01,2014,1,4,50000
2014-06-01,2014,6,73,50008
2014-07-01,2014,7,117,48198
2014-08-01,2014,8,84,44433
2014-11-01,2014,11,148,48214
2014-12-01,2014,12,50,59723
2015-01-01,2015,1,106,70000
2015-06-01,2015,6,193,52640
2015-07-01,2015,7,123,53500
2015-08-01,2015,8,139,50625
2015-11-01,2015,11,96,53678
2015-12-01,2015,12,57,55554
2016-01-01,2016,1,12,55000
2016-06-01,2016,6,43,63250
2016-07-01,2016,7,67,56489
2016-08-01,2016,8,30,63585
2016-11-01,2016,11,272,59651
2016-12-01,2016,12,330,62847
2017-01-01,2017,1,223,64348
2017-06-01,2017,6,35,49031
2017-07-01,2017,7,491,46702
2017-08-01,2017,8,422,43556
2017-11-01,2017,11,233,41033
2017-12-01,2017,12,279,36179
2018-01-01,2018,1,83,36400
2018-06-01,2018,6,209,31407
2018-07-01,2018,7,539,29830
2018-08-01,2018,8,564,30231
2018-11-01,2018,11,323,31993
2018-12-01,2018,12,17,32750
2019-01-01,2019,1,990,34056
2019-06-01,2019,6,205,30838
2019-07-01,2019,7,162,30148
2019-08-01,2019,8,213,30487
2019-11-01,2019,11,583,29279
2019-12-01,2019,12,347,30265
