Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,15,6500
2002-07-01,2002,7,8,5428
2002-11-01,2002,11,2,6228
2002-12-01,2002,12,4,7328
2003-06-01,2003,6,6,6659
2003-08-01,2003,8,3,9559
2003-11-01,2003,11,15,6475
2003-12-01,2003,12,11,5000
2004-06-01,2004,6,1,8822
2004-11-01,2004,11,1,6060
2005-01-01,2005,1,1,4752
2005-06-01,2005,6,24,5760
2005-07-01,2005,7,6,4682
2005-11-01,2005,11,14,4513
2005-12-01,2005,12,6,5121
2006-01-01,2006,1,16,5750
2006-06-01,2006,6,13,4600
2006-07-01,2006,7,10,5651
2006-08-01,2006,8,5,8462
2006-11-01,2006,11,10,7008
2006-12-01,2006,12,1,7500
2007-01-01,2007,1,1,7500
2007-06-01,2007,6,17,12865
2007-07-01,2007,7,20,9820
2007-08-01,2007,8,2,8600
2007-11-01,2007,11,3,10589
2007-12-01,2007,12,1,9000
2008-01-01,2008,1,5,9631
2008-06-01,2008,6,38,8769
2008-07-01,2008,7,49,8500
2008-08-01,2008,8,31,10462
2008-11-01,2008,11,15,8732
2008-12-01,2008,12,5,10303
2009-01-01,2009,1,37,8414
2009-06-01,2009,6,18,7548
2009-07-01,2009,7,46,8334
2009-08-01,2009,8,1,13700
2009-11-01,2009,11,264,8289
2009-12-01,2009,12,3,7250
2010-01-01,2010,1,4,8000
2010-06-01,2010,6,24,10404
2010-07-01,2010,7,15,14034
2010-08-01,2010,8,13,14996
2010-11-01,2010,11,12,1200
2010-12-01,2010,12,71,20467
2011-01-01,2011,1,2,15000
2011-06-01,2011,6,56,20388
2011-07-01,2011,7,8,17928
2011-08-01,2011,8,5,17496
2011-11-01,2011,11,26,27060
2011-12-01,2011,12,21,28038
2012-01-01,2012,1,60,25066
2012-06-01,2012,6,26,33646
2012-07-01,2012,7,23,29522
2012-12-01,2012,12,29,33899
2013-01-01,2013,1,8,38475
2013-06-01,2013,6,27,24837
2013-07-01,2013,7,42,27652
2013-08-01,2013,8,46,26073
2014-01-01,2014,1,16,29531
2014-06-01,2014,6,9,47532
2014-07-01,2014,7,18,66974
2014-08-01,2014,8,1,72000
2014-11-01,2014,11,16,74011
2014-12-01,2014,12,2,78304
2015-01-01,2015,1,61,74855
2015-06-01,2015,6,75,64304
2015-07-01,2015,7,109,62394
2015-08-01,2015,8,54,63341
2015-11-01,2015,11,45,69300
2015-12-01,2015,12,5,68516
2016-01-01,2016,1,17,62813
2016-06-01,2016,6,6519,67263
2016-07-01,2016,7,352,71527
2016-08-01,2016,8,32,66126
2016-11-01,2016,11,41,74255
2016-12-01,2016,12,64,66316
2017-01-01,2017,1,25,65656
2017-06-01,2017,6,60,46726
2017-07-01,2017,7,145,43676
2017-08-01,2017,8,144,47827
2017-11-01,2017,11,61,38187
2017-12-01,2017,12,49,39551
2018-01-01,2018,1,35,41282
2018-06-01,2018,6,613,32305
2018-07-01,2018,7,532,27698
2018-08-01,2018,8,320,28252
2018-11-01,2018,11,95,29781
2018-12-01,2018,12,164,31228
2019-01-01,2019,1,111,32162
2019-06-01,2019,6,207,24135
2019-07-01,2019,7,85,26766
2019-08-01,2019,8,414,22323
2019-11-01,2019,11,298,24676
2019-12-01,2019,12,367,22763
