Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,103,7000
2002-07-01,2002,7,10,7000
2002-08-01,2002,8,30,6567
2003-06-01,2003,6,45,7800
2003-07-01,2003,7,43,7800
2003-08-01,2003,8,2,7800
2004-06-01,2004,6,21,6500
2005-06-01,2005,6,24,4485
2005-07-01,2005,7,28,4250
2005-08-01,2005,8,3,4500
2005-11-01,2005,11,7,5250
2005-12-01,2005,12,31,5250
2006-01-01,2006,1,3,5250
2006-06-01,2006,6,11,5250
2006-07-01,2006,7,10,5250
2007-01-01,2007,1,100,8500
2007-06-01,2007,6,1019,10997
2007-07-01,2007,7,13,9667
2007-08-01,2007,8,2,7940
2007-11-01,2007,11,5,12000
2007-12-01,2007,12,7,10667
2008-01-01,2008,1,1,12000
2008-06-01,2008,6,58,9791
2008-07-01,2008,7,44,9929
2008-08-01,2008,8,93,13255
2008-11-01,2008,11,9,9833
2009-06-01,2009,6,109,9161
2009-07-01,2009,7,109,8084
2009-08-01,2009,8,37,8116
2009-11-01,2009,11,26,9862
2009-12-01,2009,12,31,11434
2010-06-01,2010,6,236,9145
2010-07-01,2010,7,87,12253
2010-08-01,2010,8,19,12300
2010-11-01,2010,11,13,11000
2010-12-01,2010,12,88,11038
2011-01-01,2011,1,6,13000
2011-06-01,2011,6,233,17592
2011-07-01,2011,7,196,17298
2011-08-01,2011,8,153,16778
2011-11-01,2011,11,29,22885
2011-12-01,2011,12,56,20375
2012-01-01,2012,1,6,17833
2012-06-01,2012,6,82,25522
2012-07-01,2012,7,51,25250
2012-08-01,2012,8,29,26918
2012-11-01,2012,11,32,33703
2012-12-01,2012,12,10,26567
2013-01-01,2013,1,43,22500
2013-06-01,2013,6,378,23000
2013-07-01,2013,7,30,26677
2013-12-01,2013,12,5,35000
2014-06-01,2014,6,16,59565
2014-07-01,2014,7,69,54640
2014-08-01,2014,8,530,46000
2014-11-01,2014,11,70,40000
2014-12-01,2014,12,26,46500
2015-01-01,2015,1,30,71000
2015-06-01,2015,6,509,39121
2015-07-01,2015,7,225,39710
2015-08-01,2015,8,140,38533
2015-11-01,2015,11,51,49333
2015-12-01,2015,12,9,45000
2016-01-01,2016,1,7,45000
2016-06-01,2016,6,29,46667
2016-07-01,2016,7,30,45000
2016-08-01,2016,8,35,56250
2016-11-01,2016,11,60,59362
2016-12-01,2016,12,64,54772
2017-01-01,2017,1,41,56744
2017-06-01,2017,6,76,43566
2017-07-01,2017,7,41,42232
2017-08-01,2017,8,81,41718
2017-11-01,2017,11,64,38278
2017-12-01,2017,12,110,40933
2018-01-01,2018,1,35,39874
2018-06-01,2018,6,202,31866
2018-07-01,2018,7,263,27832
2018-08-01,2018,8,227,30760
2018-11-01,2018,11,118,34000
2018-12-01,2018,12,163,32170
2019-01-01,2019,1,161,31909
2019-06-01,2019,6,120,28482
2019-07-01,2019,7,92,30208
2019-08-01,2019,8,225,29208
2019-11-01,2019,11,52,26500
2019-12-01,2019,12,293,29959
