Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,2,8118
2003-06-01,2003,6,9,7800
2003-08-01,2003,8,6,6500
2004-08-01,2004,8,6,6700
2004-11-01,2004,11,2,6500
2004-12-01,2004,12,19,6167
2005-01-01,2005,1,5,6300
2005-06-01,2005,6,10,5200
2005-07-01,2005,7,30,15080
2006-06-01,2006,6,10,6000
2006-07-01,2006,7,22,6333
2006-11-01,2006,11,10,7000
2008-01-01,2008,1,22,9667
2008-06-01,2008,6,13,9000
2008-07-01,2008,7,8,8000
2008-08-01,2008,8,7,14000
2008-11-01,2008,11,4,12500
2008-12-01,2008,12,3,13000
2009-01-01,2009,1,13,7000
2009-06-01,2009,6,2,6500
2009-11-01,2009,11,26,10128
2010-01-01,2010,1,1,12000
2010-06-01,2010,6,14,12016
2010-08-01,2010,8,3,14000
2010-11-01,2010,11,5,14300
2010-12-01,2010,12,6,20100
2011-01-01,2011,1,16,20000
2011-06-01,2011,6,24,14667
2011-07-01,2011,7,18,18667
2011-08-01,2011,8,11,21775
2011-11-01,2011,11,3,27550
2011-12-01,2011,12,8,23333
2012-01-01,2012,1,6,27900
2012-06-01,2012,6,27,31476
2012-07-01,2012,7,3,33000
2012-08-01,2012,8,8,31725
2012-11-01,2012,11,3,33833
2012-12-01,2012,12,3,33667
2013-01-01,2013,1,2,33200
2013-06-01,2013,6,30,27950
2013-07-01,2013,7,17,33938
2013-08-01,2013,8,5,30600
2014-07-01,2014,7,2,70800
2014-11-01,2014,11,228,66750
2014-12-01,2014,12,8,66300
2015-01-01,2015,1,73,68700
2015-06-01,2015,6,256,55002
2015-07-01,2015,7,38,55196
2015-08-01,2015,8,10,59760
2015-11-01,2015,11,47,61586
2015-12-01,2015,12,66,65331
2016-01-01,2016,1,257,79258
2016-06-01,2016,6,41,67693
2016-07-01,2016,7,12,69138
2016-08-01,2016,8,13,64292
2016-11-01,2016,11,4,62000
2016-12-01,2016,12,65,65282
2017-01-01,2017,1,9,66083
2017-06-01,2017,6,28,45506
2017-07-01,2017,7,99,45916
2017-08-01,2017,8,115,43823
2017-11-01,2017,11,104,39312
2017-12-01,2017,12,123,41064
2018-01-01,2018,1,59,42926
2018-06-01,2018,6,238,27973
2018-07-01,2018,7,291,23939
2018-08-01,2018,8,300,30218
2018-11-01,2018,11,142,28193
2018-12-01,2018,12,212,32058
2019-01-01,2019,1,216,30020
2019-06-01,2019,6,411,28348
2019-07-01,2019,7,88,27251
2019-08-01,2019,8,284,27175
2019-11-01,2019,11,244,26881
2019-12-01,2019,12,323,26510
