Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,15,530
2002-07-01,2002,7,20,574
2002-08-01,2002,8,4,511
2002-11-01,2002,11,512,477
2002-12-01,2002,12,359,512
2003-01-01,2003,1,554,515
2003-06-01,2003,6,23,552
2003-07-01,2003,7,6,566
2003-08-01,2003,8,17,496
2003-11-01,2003,11,1637,484
2003-12-01,2003,12,3869,487
2004-01-01,2004,1,4198,496
2004-06-01,2004,6,15,518
2004-11-01,2004,11,2300,470
2004-12-01,2004,12,3732,472
2005-01-01,2005,1,2499,469
2005-06-01,2005,6,10,503
2005-11-01,2005,11,2671,495
2005-12-01,2005,12,4429,478
2006-01-01,2006,1,3825,503
2006-06-01,2006,6,2,502
2006-07-01,2006,7,6,547
2006-08-01,2006,8,29,657
2006-11-01,2006,11,4740,612
2006-12-01,2006,12,4259,638
2007-01-01,2007,1,2616,691
2007-06-01,2007,6,18,713
2007-07-01,2007,7,9,673
2007-11-01,2007,11,5128,568
2007-12-01,2007,12,5788,615
2008-01-01,2008,1,5586,670
2008-06-01,2008,6,13,792
2008-11-01,2008,11,1463,792
2008-12-01,2008,12,850,787
2009-01-01,2009,1,2313,774
2009-06-01,2009,6,160,840
2009-07-01,2009,7,8,847
2009-08-01,2009,8,2,805
2009-11-01,2009,11,2974,792
2009-12-01,2009,12,6324,811
2010-01-01,2010,1,4302,813
2010-06-01,2010,6,57,884
2010-07-01,2010,7,7,874
2010-08-01,2010,8,2,876
2010-11-01,2010,11,1278,841
2010-12-01,2010,12,7686,864
2011-01-01,2011,1,13121,890
2011-06-01,2011,6,160,1110
2011-07-01,2011,7,9,1055
2011-08-01,2011,8,3,1052
2011-11-01,2011,11,8217,1000
2011-12-01,2011,12,8749,1063
2012-01-01,2012,1,6702,1137
2012-06-01,2012,6,76,1110
2012-07-01,2012,7,8,1260
2012-08-01,2012,8,17,1222
2012-11-01,2012,11,8030,1259
2012-12-01,2012,12,8994,1341
2013-01-01,2013,1,6707,1338
2013-06-01,2013,6,62,1400
2013-07-01,2013,7,5,1430
2013-11-01,2013,11,8172,1176
2013-12-01,2013,12,9978,1163
2014-01-01,2014,1,8918,1121
2014-06-01,2014,6,19,1226
2014-11-01,2014,11,4967,1026
2014-12-01,2014,12,24684,1068
2015-01-01,2015,1,63807,1104
2015-06-01,2015,6,14,1293
2015-11-01,2015,11,6007,1375
2015-12-01,2015,12,8043,1411
2016-01-01,2016,1,3389,1436
2016-11-01,2016,11,8033,1456
2016-12-01,2016,12,8572,1455
2017-01-01,2017,1,5794,1524
2017-06-01,2017,6,42,1584
2017-11-01,2017,11,2956,1134
2017-12-01,2017,12,7581,1168
2018-01-01,2018,1,6319,1150
2018-06-01,2018,6,211,1236
2018-07-01,2018,7,36,1208
2018-08-01,2018,8,101,1313
2018-11-01,2018,11,4332,1464
2018-12-01,2018,12,6242,1675
2019-01-01,2019,1,1736,1828
2019-08-01,2019,8,3,2026
2019-11-01,2019,11,5889,1712
2019-12-01,2019,12,8700,1878
