Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,10,530
2002-08-01,2002,8,137,630
2002-11-01,2002,11,16,530
2003-01-01,2003,1,140,514
2003-07-01,2003,7,15,500
2003-08-01,2003,8,91,524
2003-11-01,2003,11,28,447
2004-01-01,2004,1,2,500
2004-07-01,2004,7,119,502
2004-08-01,2004,8,16,520
2004-11-01,2004,11,60,470
2004-12-01,2004,12,15,465
2005-01-01,2005,1,6,430
2005-06-01,2005,6,3,500
2006-11-01,2006,11,16,595
2006-12-01,2006,12,26,645
2007-01-01,2007,1,13,685
2007-11-01,2007,11,6,585
2007-12-01,2007,12,23,650
2008-01-01,2008,1,1,660
2008-06-01,2008,6,15,688
2008-11-01,2008,11,1,675
2009-01-01,2009,1,18,760
2009-11-01,2009,11,720,787
2009-12-01,2009,12,1799,845
2010-01-01,2010,1,1164,847
2010-06-01,2010,6,9,780
2010-08-01,2010,8,14,1080
2010-11-01,2010,11,931,848
2010-12-01,2010,12,3410,843
2011-01-01,2011,1,2873,890
2011-06-01,2011,6,250,966
2011-07-01,2011,7,141,937
2011-08-01,2011,8,7,1000
2011-11-01,2011,11,2311,1017
2011-12-01,2011,12,4446,1043
2012-01-01,2012,1,1619,1111
2012-06-01,2012,6,3604,1117
2012-07-01,2012,7,32,1240
2012-08-01,2012,8,79,1300
2012-11-01,2012,11,218,1250
2012-12-01,2012,12,1029,1341
2013-01-01,2013,1,167,1375
2013-06-01,2013,6,38,1387
2013-07-01,2013,7,31,1175
2014-01-01,2014,1,816,1199
2014-12-01,2014,12,50,1100
2015-01-01,2015,1,9519,1156
2015-08-01,2015,8,16,1400
2015-11-01,2015,11,1923,1314
2015-12-01,2015,12,2333,1372
2016-01-01,2016,1,523,1351
2016-11-01,2016,11,636,1533
2016-12-01,2016,12,321,1566
2017-01-01,2017,1,76,1397
2017-06-01,2017,6,162,1707
2017-07-01,2017,7,61,1900
2017-08-01,2017,8,23,1750
2017-11-01,2017,11,871,1174
2017-12-01,2017,12,2630,1286
2018-01-01,2018,1,1806,1307
2018-06-01,2018,6,17,1250
2018-08-01,2018,8,8,3800
2018-11-01,2018,11,5822,1404
2018-12-01,2018,12,4254,1676
2019-01-01,2019,1,2185,1760
2019-06-01,2019,6,49,1950
2019-07-01,2019,7,6,2000
2019-11-01,2019,11,3265,1754
2019-12-01,2019,12,3609,1822
