Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-08-01,2002,8,155,507
2002-11-01,2002,11,1275,606
2002-12-01,2002,12,389,475
2003-06-01,2003,6,41,512
2003-07-01,2003,7,47,600
2003-08-01,2003,8,212,600
2003-12-01,2003,12,287,499
2004-01-01,2004,1,121,500
2004-06-01,2004,6,112,650
2004-07-01,2004,7,80,495
2004-11-01,2004,11,441,518
2004-12-01,2004,12,2231,471
2005-01-01,2005,1,383,525
2005-06-01,2005,6,517,525
2005-07-01,2005,7,96,475
2005-08-01,2005,8,135,475
2005-11-01,2005,11,543,476
2005-12-01,2005,12,1216,485
2006-01-01,2006,1,282,515
2006-06-01,2006,6,15,475
2006-07-01,2006,7,113,465
2006-11-01,2006,11,634,520
2006-12-01,2006,12,984,520
2007-01-01,2007,1,7,600
2007-06-01,2007,6,62,632
2007-07-01,2007,7,87,647
2007-08-01,2007,8,465,675
2007-11-01,2007,11,1932,543
2007-12-01,2007,12,1558,533
2008-01-01,2008,1,622,588
2008-06-01,2008,6,436,688
2008-07-01,2008,7,329,673
2008-08-01,2008,8,288,673
2008-11-01,2008,11,1918,741
2008-12-01,2008,12,965,727
2009-01-01,2009,1,1720,710
2009-06-01,2009,6,1216,831
2009-07-01,2009,7,96,801
2009-11-01,2009,11,1375,694
2009-12-01,2009,12,1585,712
2010-01-01,2010,1,986,723
2010-06-01,2010,6,128,790
2010-07-01,2010,7,95,838
2010-08-01,2010,8,43,970
2010-11-01,2010,11,30,700
2010-12-01,2010,12,1012,731
2011-01-01,2011,1,663,750
2011-06-01,2011,6,63,767
2011-07-01,2011,7,92,738
2011-08-01,2011,8,37,900
2011-11-01,2011,11,954,806
2011-12-01,2011,12,2248,829
2012-01-01,2012,1,809,800
2012-06-01,2012,6,183,906
2012-07-01,2012,7,198,856
2012-08-01,2012,8,86,1067
2012-11-01,2012,11,1014,1000
2012-12-01,2012,12,1723,1005
2013-01-01,2013,1,1838,988
2013-06-01,2013,6,179,1000
2013-07-01,2013,7,269,1000
2013-08-01,2013,8,147,1060
2013-11-01,2013,11,872,1200
2013-12-01,2013,12,911,1072
2014-01-01,2014,1,787,1050
2014-06-01,2014,6,376,1196
2014-07-01,2014,7,31,1125
2014-08-01,2014,8,485,1562
2014-11-01,2014,11,2734,947
2014-12-01,2014,12,1598,919
2015-01-01,2015,1,16721,941
2015-06-01,2015,6,469,1215
2015-07-01,2015,7,616,1123
2015-08-01,2015,8,73,1267
2015-11-01,2015,11,1638,1022
2015-12-01,2015,12,2211,1099
2016-01-01,2016,1,1250,1039
2016-06-01,2016,6,368,1183
2016-07-01,2016,7,118,1000
2016-08-01,2016,8,412,1255
2016-11-01,2016,11,1101,1015
2016-12-01,2016,12,375,1210
2017-01-01,2017,1,359,1203
2017-06-01,2017,6,309,1088
2017-07-01,2017,7,313,1225
2017-08-01,2017,8,202,1078
2017-11-01,2017,11,2561,996
2017-12-01,2017,12,1042,1017
2018-01-01,2018,1,511,971
2018-06-01,2018,6,232,1033
2018-07-01,2018,7,244,900
2018-08-01,2018,8,130,1146
2018-11-01,2018,11,955,1203
2018-12-01,2018,12,362,1144
2019-01-01,2019,1,92,1120
2019-06-01,2019,6,316,1500
2019-07-01,2019,7,150,1500
2019-08-01,2019,8,50,1500
2019-11-01,2019,11,1911,1322
2019-12-01,2019,12,1120,1600
