Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-11-01,2003,11,21,455
2004-12-01,2004,12,55,494
2005-01-01,2005,1,101,415
2005-11-01,2005,11,51,455
2005-12-01,2005,12,85,452
2007-12-01,2007,12,8,575
2008-01-01,2008,1,6,620
2008-11-01,2008,11,153,793
2008-12-01,2008,12,66,782
2009-11-01,2009,11,361,743
2009-12-01,2009,12,10,750
2010-01-01,2010,1,10,783
2010-06-01,2010,6,29,825
2010-07-01,2010,7,8,1000
2010-08-01,2010,8,4,980
2010-11-01,2010,11,10,800
2010-12-01,2010,12,82,900
2011-01-01,2011,1,4,790
2011-07-01,2011,7,30,1200
2011-08-01,2011,8,32,1150
2011-11-01,2011,11,671,1029
2011-12-01,2011,12,704,1078
2012-01-01,2012,1,248,1180
2012-07-01,2012,7,97,1230
2012-11-01,2012,11,1814,1285
2012-12-01,2012,12,2362,1354
2013-01-01,2013,1,731,1334
2013-06-01,2013,6,274,1351
2013-07-01,2013,7,224,1421
2014-01-01,2014,1,105,1110
2014-06-01,2014,6,693,1218
2014-07-01,2014,7,79,1025
2014-08-01,2014,8,31,1217
2014-11-01,2014,11,1884,1042
2014-12-01,2014,12,1169,1088
2015-01-01,2015,1,8357,1071
2015-06-01,2015,6,690,1282
2015-07-01,2015,7,180,1402
2015-08-01,2015,8,1767,1444
2015-11-01,2015,11,2774,1371
2015-12-01,2015,12,3049,1392
2016-01-01,2016,1,849,1380
2016-06-01,2016,6,577,1634
2016-07-01,2016,7,471,1772
2016-08-01,2016,8,134,1758
2016-11-01,2016,11,4182,1366
2016-12-01,2016,12,4220,1392
2017-01-01,2017,1,3316,1426
2017-06-01,2017,6,1498,1526
2017-07-01,2017,7,418,1641
2017-08-01,2017,8,261,1639
2017-11-01,2017,11,7686,1144
2017-12-01,2017,12,8308,1154
2018-01-01,2018,1,11352,1126
2018-06-01,2018,6,1056,1258
2018-07-01,2018,7,582,1287
2018-08-01,2018,8,603,1380
2018-11-01,2018,11,6316,1378
2018-12-01,2018,12,5749,1606
2019-01-01,2019,1,1913,1808
2019-06-01,2019,6,379,2218
2019-07-01,2019,7,175,2510
2019-08-01,2019,8,299,2400
2019-11-01,2019,11,5191,1704
2019-12-01,2019,12,2969,1866
