Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,2082,505
2002-07-01,2002,7,1330,519
2002-08-01,2002,8,1285,492
2002-11-01,2002,11,1252,465
2002-12-01,2002,12,426,478
2003-01-01,2003,1,946,488
2003-06-01,2003,6,854,502
2003-07-01,2003,7,2797,526
2003-08-01,2003,8,1809,509
2003-11-01,2003,11,574,482
2003-12-01,2003,12,711,465
2004-01-01,2004,1,2759,478
2004-06-01,2004,6,808,518
2004-07-01,2004,7,1089,562
2004-08-01,2004,8,1104,548
2004-11-01,2004,11,3701,479
2004-12-01,2004,12,9817,475
2005-01-01,2005,1,12465,472
2005-06-01,2005,6,2286,519
2005-07-01,2005,7,813,517
2005-08-01,2005,8,150,520
2005-11-01,2005,11,1569,486
2005-12-01,2005,12,1626,489
2006-01-01,2006,1,6594,494
2006-06-01,2006,6,2275,536
2006-07-01,2006,7,430,587
2006-11-01,2006,11,3710,556
2006-12-01,2006,12,1823,565
2007-01-01,2007,1,2102,586
2007-06-01,2007,6,990,658
2007-07-01,2007,7,1413,655
2007-08-01,2007,8,1288,680
2007-11-01,2007,11,1531,651
2007-12-01,2007,12,1026,625
2008-01-01,2008,1,136,627
2008-06-01,2008,6,1203,701
2008-07-01,2008,7,1857,806
2008-08-01,2008,8,1373,950
2008-11-01,2008,11,1069,855
2008-12-01,2008,12,1900,849
2009-01-01,2009,1,6820,840
2009-06-01,2009,6,3724,831
2009-07-01,2009,7,1404,838
2009-08-01,2009,8,91,830
2009-11-01,2009,11,725,809
2009-12-01,2009,12,767,823
2010-01-01,2010,1,7260,811
2010-06-01,2010,6,1900,948
2010-07-01,2010,7,2969,952
2010-08-01,2010,8,2055,995
2010-11-01,2010,11,1220,926
2010-12-01,2010,12,2858,900
2011-01-01,2011,1,37178,926
2011-06-01,2011,6,4182,1150
2011-07-01,2011,7,2076,1157
2011-08-01,2011,8,2651,1120
2011-11-01,2011,11,3285,1123
2011-12-01,2011,12,4656,1152
2012-01-01,2012,1,6574,1188
2012-06-01,2012,6,5716,1188
2012-07-01,2012,7,7692,1210
2012-08-01,2012,8,5007,1251
2012-11-01,2012,11,2789,1351
2012-12-01,2012,12,7157,1320
2013-01-01,2013,1,10444,1385
2013-06-01,2013,6,4725,1450
2013-07-01,2013,7,7003,1403
2013-08-01,2013,8,5256,1416
2013-11-01,2013,11,1386,1317
2013-12-01,2013,12,3992,1269
2014-01-01,2014,1,6733,1207
2014-06-01,2014,6,5348,1320
2014-07-01,2014,7,3375,1338
2014-08-01,2014,8,664,1372
2014-11-01,2014,11,435,1146
2014-12-01,2014,12,1474,1092
2015-01-01,2015,1,48834,1080
2015-06-01,2015,6,6146,1309
2015-07-01,2015,7,2027,1341
2015-08-01,2015,8,5033,1405
2015-11-01,2015,11,2606,1431
2015-12-01,2015,12,12519,1409
2016-01-01,2016,1,3129,1455
2016-06-01,2016,6,6120,1508
2016-07-01,2016,7,7529,1655
2016-08-01,2016,8,7348,1732
2016-11-01,2016,11,4734,1449
2016-12-01,2016,12,4637,1481
2017-01-01,2017,1,8062,1543
2017-06-01,2017,6,4141,1578
2017-07-01,2017,7,3806,1638
2017-08-01,2017,8,6751,1620
2017-11-01,2017,11,8136,1214
2017-12-01,2017,12,4148,1176
2018-01-01,2018,1,11642,1169
2018-06-01,2018,6,9100,1236
2018-07-01,2018,7,9656,1256
2018-08-01,2018,8,7583,1268
2018-11-01,2018,11,5784,1357
2018-12-01,2018,12,23349,1561
2019-01-01,2019,1,21726,1633
2019-06-01,2019,6,1887,1960
2019-07-01,2019,7,1647,2094
2019-08-01,2019,8,1123,2066
2019-11-01,2019,11,2114,1755
2019-12-01,2019,12,8604,1793
