Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-07-01,2002,7,14,500
2002-08-01,2002,8,7,535
2002-12-01,2002,12,122,507
2003-11-01,2003,11,21,480
2003-12-01,2003,12,15,505
2004-01-01,2004,1,37,660
2004-06-01,2004,6,8,505
2004-11-01,2004,11,8,562
2004-12-01,2004,12,230,541
2006-01-01,2006,1,10,525
2006-06-01,2006,6,816,575
2006-12-01,2006,12,10,583
2007-06-01,2007,6,22,1070
2007-07-01,2007,7,11,1090
2007-11-01,2007,11,25,628
2007-12-01,2007,12,27,630
2008-01-01,2008,1,10,600
2008-06-01,2008,6,3,800
2008-07-01,2008,7,76,1056
2008-08-01,2008,8,13,1075
2008-11-01,2008,11,3,700
2009-01-01,2009,1,19,840
2009-06-01,2009,6,35,917
2011-01-01,2011,1,10,900
2012-06-01,2012,6,10,1000
2012-07-01,2012,7,8,1050
2012-11-01,2012,11,9,1350
2012-12-01,2012,12,22,1100
2013-01-01,2013,1,32,1200
2013-11-01,2013,11,84,1290
2013-12-01,2013,12,383,1310
2014-01-01,2014,1,16,1310
2014-08-01,2014,8,5,1310
2014-11-01,2014,11,161,1310
2014-12-01,2014,12,1876,1240
2015-01-01,2015,1,7855,1123
2015-06-01,2015,6,15,1100
2015-07-01,2015,7,196,1100
2015-08-01,2015,8,95,1133
2015-11-01,2015,11,15,1100
2015-12-01,2015,12,542,1221
2016-01-01,2016,1,337,1325
2016-06-01,2016,6,12,1325
2016-07-01,2016,7,9,1325
2016-08-01,2016,8,10,1438
2016-11-01,2016,11,7,1365
2016-12-01,2016,12,59,1349
