Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,289,445
2002-12-01,2002,12,22,450
2003-01-01,2003,1,166,496
2003-11-01,2003,11,90,486
2003-12-01,2003,12,55,480
2004-11-01,2004,11,339,468
2004-12-01,2004,12,39,462
2005-01-01,2005,1,25,488
2005-11-01,2005,11,314,452
2005-12-01,2005,12,421,503
2006-01-01,2006,1,57,518
2006-06-01,2006,6,50,420
2006-08-01,2006,8,172,450
2006-11-01,2006,11,60,504
2006-12-01,2006,12,86,512
2007-01-01,2007,1,141,525
2008-01-01,2008,1,275,539
2008-06-01,2008,6,68,560
2008-07-01,2008,7,16,600
2008-08-01,2008,8,24,620
2008-11-01,2008,11,1064,783
2008-12-01,2008,12,222,737
2009-01-01,2009,1,124,763
2009-07-01,2009,7,416,840
2009-11-01,2009,11,2634,879
2009-12-01,2009,12,1503,900
2010-01-01,2010,1,379,893
2010-06-01,2010,6,10,1000
2010-11-01,2010,11,181,967
2010-12-01,2010,12,2565,938
2011-01-01,2011,1,523,952
2011-07-01,2011,7,8,900
2011-11-01,2011,11,5473,1069
2011-12-01,2011,12,2052,1132
2012-01-01,2012,1,651,1189
2012-06-01,2012,6,44,1180
2012-07-01,2012,7,10,900
2012-11-01,2012,11,2192,1344
2012-12-01,2012,12,976,1422
2013-01-01,2013,1,576,1457
2013-07-01,2013,7,6,1200
2014-01-01,2014,1,1128,1164
2014-11-01,2014,11,7131,1063
2014-12-01,2014,12,12219,1065
2015-01-01,2015,1,81557,1119
2015-06-01,2015,6,4,1000
2015-08-01,2015,8,86,1607
2015-11-01,2015,11,4707,1408
2015-12-01,2015,12,10447,1461
2016-01-01,2016,1,4456,1408
2016-07-01,2016,7,10,1200
2016-08-01,2016,8,8,1600
2016-11-01,2016,11,4172,1445
2016-12-01,2016,12,3463,1455
2017-01-01,2017,1,1135,1517
2017-06-01,2017,6,207,1440
2017-08-01,2017,8,29,1567
2017-11-01,2017,11,6565,1225
2017-12-01,2017,12,6087,1250
2018-01-01,2018,1,5734,1228
2018-06-01,2018,6,5,1500
2018-07-01,2018,7,14,1260
2018-11-01,2018,11,9505,1443
2018-12-01,2018,12,7338,1587
2019-01-01,2019,1,5182,1760
2019-06-01,2019,6,137,1975
2019-08-01,2019,8,17,2562
2019-11-01,2019,11,3865,1760
2019-12-01,2019,12,4210,1831
