Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,30,434
2002-12-01,2002,12,21,450
2003-01-01,2003,1,11,502
2003-06-01,2003,6,1,500
2003-07-01,2003,7,8,516
2003-11-01,2003,11,2,550
2004-01-01,2004,1,5,512
2004-11-01,2004,11,1,421
2004-12-01,2004,12,1,450
2005-01-01,2005,1,30,450
2005-06-01,2005,6,6,428
2005-12-01,2005,12,1,500
2006-06-01,2006,6,1,450
2006-08-01,2006,8,2,545
2006-11-01,2006,11,5,500
2007-01-01,2007,1,2,500
2007-07-01,2007,7,4,600
2007-11-01,2007,11,67,611
2007-12-01,2007,12,21,618
2008-11-01,2008,11,1,750
2008-12-01,2008,12,5,660
2009-01-01,2009,1,3,700
2010-01-01,2010,1,36,665
2011-01-01,2011,1,5,881
2011-06-01,2011,6,5,1000
2012-01-01,2012,1,1,1080
2015-06-01,2015,6,12,1160
2018-06-01,2018,6,103,1238
2018-07-01,2018,7,20,1600
2018-11-01,2018,11,98,1450
2018-12-01,2018,12,118,1550
2019-01-01,2019,1,88,1610
2019-07-01,2019,7,27,2400
2019-11-01,2019,11,26,2475
