Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2011-12-01,2011,12,329,1000
2012-01-01,2012,1,265,1000
2012-06-01,2012,6,347,1109
2012-07-01,2012,7,96,1177
2012-08-01,2012,8,235,1316
2012-11-01,2012,11,126,1200
2015-01-01,2015,1,7678,1284
2015-06-01,2015,6,231,1476
2015-07-01,2015,7,464,1544
2015-08-01,2015,8,53,1438
2015-11-01,2015,11,269,1325
2015-12-01,2015,12,1098,1348
2016-01-01,2016,1,503,1337
2016-06-01,2016,6,82,1456
2016-07-01,2016,7,32,1386
2016-11-01,2016,11,220,1396
2016-12-01,2016,12,462,1439
2017-01-01,2017,1,135,1441
2017-06-01,2017,6,41,1450
2017-07-01,2017,7,132,1386
2017-08-01,2017,8,51,1460
2017-11-01,2017,11,526,1400
2017-12-01,2017,12,798,1392
2018-01-01,2018,1,1321,1365
2018-06-01,2018,6,15,1423
2018-07-01,2018,7,24,1425
2018-08-01,2018,8,13,1425
2018-11-01,2018,11,68,1686
2018-12-01,2018,12,52,1570
2019-01-01,2019,1,14,1775
2019-07-01,2019,7,14,2000
