Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2005-06-01,2005,6,272,810
2005-07-01,2005,7,125,947
2005-08-01,2005,8,35,868
2005-11-01,2005,11,18,912
2005-12-01,2005,12,15,800
2007-08-01,2007,8,199,1168
2007-11-01,2007,11,15,1130
2008-01-01,2008,1,10,1160
2008-07-01,2008,7,75,1133
2008-08-01,2008,8,79,1142
2009-06-01,2009,6,34,1100
2009-07-01,2009,7,99,1215
2010-08-01,2010,8,15,1051
2011-07-01,2011,7,18,1266
2011-08-01,2011,8,22,1758
2011-11-01,2011,11,22,1184
2011-12-01,2011,12,10,1205
2012-01-01,2012,1,48,1322
2012-07-01,2012,7,67,1370
2012-08-01,2012,8,115,1638
2012-11-01,2012,11,79,1634
2012-12-01,2012,12,42,1783
2013-01-01,2013,1,85,1736
2013-06-01,2013,6,75,1767
2013-07-01,2013,7,39,1864
2014-06-01,2014,6,250,1513
2014-07-01,2014,7,267,1598
2014-08-01,2014,8,360,1557
2014-11-01,2014,11,355,1598
2014-12-01,2014,12,298,1487
2015-01-01,2015,1,1244,1592
2015-06-01,2015,6,748,1654
2015-07-01,2015,7,532,1641
2015-08-01,2015,8,434,1683
2015-11-01,2015,11,425,1675
2015-12-01,2015,12,450,1689
2016-01-01,2016,1,99,1710
2016-06-01,2016,6,112,1788
2016-07-01,2016,7,157,1783
2016-08-01,2016,8,72,1877
2016-11-01,2016,11,53,1975
2016-12-01,2016,12,119,1858
2017-01-01,2017,1,25,1470
2017-07-01,2017,7,8,1650
2017-11-01,2017,11,8,1719
2017-12-01,2017,12,44,1590
2018-01-01,2018,1,59,1673
2018-06-01,2018,6,576,1711
2018-07-01,2018,7,145,1717
2018-08-01,2018,8,230,2022
2018-11-01,2018,11,16,2035
2018-12-01,2018,12,9,2050
2019-06-01,2019,6,65,2214
2019-07-01,2019,7,21,2208
2019-08-01,2019,8,62,2166
2019-11-01,2019,11,66,2288
