Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,276,767
2002-07-01,2002,7,354,720
2002-08-01,2002,8,107,750
2002-11-01,2002,11,156,777
2002-12-01,2002,12,79,760
2003-01-01,2003,1,217,780
2003-06-01,2003,6,162,812
2003-07-01,2003,7,205,819
2003-08-01,2003,8,319,800
2003-11-01,2003,11,134,838
2003-12-01,2003,12,147,800
2004-01-01,2004,1,28,950
2004-06-01,2004,6,99,850
2004-07-01,2004,7,206,808
2004-08-01,2004,8,242,792
2004-12-01,2004,12,122,783
2017-01-01,2017,1,1,2800
2019-11-01,2019,11,22,2050
2019-12-01,2019,12,16,1950
