Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-07-01,2002,7,30,620
2002-08-01,2002,8,7,600
2002-11-01,2002,11,9,700
2002-12-01,2002,12,27,658
2003-01-01,2003,1,79,711
2003-06-01,2003,6,54,773
2003-07-01,2003,7,59,768
2003-08-01,2003,8,10,780
2015-01-01,2015,1,29,1200
