Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-12-01,2003,12,41,883
2004-01-01,2004,1,12,895
2005-01-01,2005,1,13,800
2005-06-01,2005,6,169,831
2005-07-01,2005,7,117,841
2005-08-01,2005,8,77,871
2005-12-01,2005,12,45,928
2006-01-01,2006,1,103,1082
2006-06-01,2006,6,33,1051
2006-07-01,2006,7,15,1045
2006-08-01,2006,8,13,1110
2006-11-01,2006,11,97,1189
2006-12-01,2006,12,71,1196
2007-01-01,2007,1,14,1210
2007-06-01,2007,6,55,918
2007-07-01,2007,7,67,1011
2007-08-01,2007,8,94,1175
2007-11-01,2007,11,30,1232
2007-12-01,2007,12,10,1200
2008-01-01,2008,1,41,1252
2008-06-01,2008,6,133,1133
2008-07-01,2008,7,95,1192
2008-08-01,2008,8,127,1224
2008-11-01,2008,11,85,1237
2008-12-01,2008,12,47,1234
2009-01-01,2009,1,103,1308
2009-06-01,2009,6,16,1255
2009-07-01,2009,7,80,1180
2009-08-01,2009,8,11,1305
2009-11-01,2009,11,36,1343
2009-12-01,2009,12,43,1549
2010-01-01,2010,1,72,1459
2010-08-01,2010,8,10,1155
2010-11-01,2010,11,32,1189
2010-12-01,2010,12,11,1160
2011-07-01,2011,7,1,1000
2018-07-01,2018,7,2,2800
2018-08-01,2018,8,2,2800
