Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,25,450
2003-01-01,2003,1,12,721
2003-07-01,2003,7,89,701
2003-08-01,2003,8,169,736
2003-11-01,2003,11,38,790
2003-12-01,2003,12,5,784
2004-01-01,2004,1,30,845
2004-11-01,2004,11,99,786
2005-01-01,2005,1,7,781
2005-06-01,2005,6,8,783
2005-07-01,2005,7,39,816
2005-08-01,2005,8,33,810
2005-12-01,2005,12,30,882
2006-01-01,2006,1,10,560
2006-06-01,2006,6,9,913
2008-06-01,2008,6,18,1280
2008-11-01,2008,11,9,1150
2011-12-01,2011,12,10,1202
2012-06-01,2012,6,169,1178
2012-07-01,2012,7,123,1127
2012-08-01,2012,8,33,1170
2012-11-01,2012,11,193,1498
2012-12-01,2012,12,30,1500
2013-01-01,2013,1,114,1600
2013-06-01,2013,6,183,1619
2013-07-01,2013,7,53,1625
2013-08-01,2013,8,98,1646
2013-11-01,2013,11,60,1622
2014-01-01,2014,1,256,1744
2014-06-01,2014,6,267,1640
2014-07-01,2014,7,355,1644
2014-08-01,2014,8,236,1654
2014-11-01,2014,11,159,1650
2016-06-01,2016,6,241,1879
2016-07-01,2016,7,124,1900
2016-08-01,2016,8,196,1906
2016-11-01,2016,11,21,1800
