Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,55,734
2002-07-01,2002,7,69,696
2002-08-01,2002,8,16,712
2002-11-01,2002,11,62,700
2002-12-01,2002,12,116,735
2003-01-01,2003,1,277,732
2003-06-01,2003,6,235,734
2003-07-01,2003,7,214,738
2003-08-01,2003,8,312,755
2003-11-01,2003,11,34,837
2003-12-01,2003,12,53,812
2004-01-01,2004,1,28,797
2004-06-01,2004,6,40,810
2004-12-01,2004,12,114,807
2005-01-01,2005,1,142,820
2006-01-01,2006,1,106,908
2006-08-01,2006,8,5,850
2006-11-01,2006,11,56,1162
2006-12-01,2006,12,10,1100
2007-01-01,2007,1,24,1100
2007-06-01,2007,6,37,1083
