Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,56,849
2002-07-01,2002,7,57,912
2002-08-01,2002,8,21,989
2002-11-01,2002,11,400,1077
2002-12-01,2002,12,122,1032
2003-01-01,2003,1,121,991
2003-06-01,2003,6,163,1023
2003-07-01,2003,7,112,1028
2003-08-01,2003,8,137,1042
2003-11-01,2003,11,250,921
2003-12-01,2003,12,49,833
2004-01-01,2004,1,40,1108
2004-06-01,2004,6,56,1037
2004-07-01,2004,7,124,1036
2004-08-01,2004,8,223,1030
2004-11-01,2004,11,8,1025
2004-12-01,2004,12,96,1100
2005-01-01,2005,1,33,1027
2005-06-01,2005,6,46,1029
2005-07-01,2005,7,21,1034
2005-08-01,2005,8,26,1052
2005-11-01,2005,11,4,1147
2005-12-01,2005,12,21,1145
2006-01-01,2006,1,66,1192
2006-06-01,2006,6,20,1450
2006-07-01,2006,7,7,1450
2006-08-01,2006,8,10,1438
2006-12-01,2006,12,1,1400
2007-01-01,2007,1,17,1450
2007-06-01,2007,6,48,1173
2007-07-01,2007,7,69,1240
2007-08-01,2007,8,49,1289
2007-11-01,2007,11,40,1252
2007-12-01,2007,12,28,1396
2008-01-01,2008,1,29,1480
2008-06-01,2008,6,36,1501
2008-07-01,2008,7,9,1491
2008-08-01,2008,8,21,1550
2008-11-01,2008,11,36,1615
2008-12-01,2008,12,16,1550
2009-01-01,2009,1,17,1550
2009-06-01,2009,6,15,1629
2009-07-01,2009,7,34,1672
2009-08-01,2009,8,27,1700
2009-11-01,2009,11,30,1704
2009-12-01,2009,12,42,1712
2010-01-01,2010,1,51,1803
2010-06-01,2010,6,26,1892
2010-07-01,2010,7,33,1912
2010-08-01,2010,8,74,1925
2010-11-01,2010,11,26,1950
2010-12-01,2010,12,36,1867
2011-01-01,2011,1,9,1972
2011-06-01,2011,6,82,1668
2011-07-01,2011,7,103,1794
2011-08-01,2011,8,149,1718
2011-11-01,2011,11,115,1570
2011-12-01,2011,12,85,1841
2012-01-01,2012,1,141,1747
2012-06-01,2012,6,33,1919
2012-07-01,2012,7,342,1345
2012-08-01,2012,8,61,1787
2012-11-01,2012,11,117,1560
2013-06-01,2013,6,16,2030
2013-07-01,2013,7,33,1940
2013-08-01,2013,8,3,2000
2014-01-01,2014,1,6,2450
2014-06-01,2014,6,5,2375
2014-07-01,2014,7,10,2396
2014-08-01,2014,8,6,2400
2014-11-01,2014,11,1,2250
2014-12-01,2014,12,60,1600
2015-01-01,2015,1,968,1805
2015-06-01,2015,6,124,1912
2015-07-01,2015,7,135,2003
2016-06-01,2016,6,19,2621
2016-07-01,2016,7,39,2222
2016-08-01,2016,8,79,1960
2016-11-01,2016,11,4,2980
2016-12-01,2016,12,19,2945
2017-01-01,2017,1,1,3050
2017-06-01,2017,6,34,2674
2017-07-01,2017,7,38,2726
2017-08-01,2017,8,19,2647
2017-11-01,2017,11,18,2434
2017-12-01,2017,12,17,2690
2018-01-01,2018,1,18,2508
2018-07-01,2018,7,1,2900
2018-08-01,2018,8,37,2836
2018-11-01,2018,11,22,2947
2018-12-01,2018,12,59,2739
2019-01-01,2019,1,29,2771
2019-06-01,2019,6,29,2815
2019-07-01,2019,7,37,2843
2019-08-01,2019,8,57,2760
2019-11-01,2019,11,56,2816
2019-12-01,2019,12,42,2991
