Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-07-01,2002,7,106,1762
2002-08-01,2002,8,236,2156
2002-11-01,2002,11,100,2137
2002-12-01,2002,12,121,2212
2003-01-01,2003,1,3,2001
2003-07-01,2003,7,579,2828
2003-08-01,2003,8,46,2575
2003-11-01,2003,11,8,2689
2003-12-01,2003,12,4,2569
2004-08-01,2004,8,284,2556
2004-12-01,2004,12,70,1808
2005-01-01,2005,1,199,1777
2005-06-01,2005,6,692,1894
2005-07-01,2005,7,1482,1847
2005-08-01,2005,8,660,1792
2005-11-01,2005,11,10,2130
2005-12-01,2005,12,76,2243
2006-01-01,2006,1,191,2083
2007-07-01,2007,7,389,2551
2007-08-01,2007,8,89,2404
2007-11-01,2007,11,178,2456
2007-12-01,2007,12,83,2790
2008-01-01,2008,1,238,2633
2008-06-01,2008,6,75,3180
2008-08-01,2008,8,38,3239
2008-11-01,2008,11,616,2831
2008-12-01,2008,12,241,2742
2009-01-01,2009,1,391,2740
2009-06-01,2009,6,156,2989
2009-07-01,2009,7,557,2906
2009-11-01,2009,11,3226,3149
2009-12-01,2009,12,960,3156
2010-01-01,2010,1,1071,3332
2010-06-01,2010,6,379,3483
2010-07-01,2010,7,232,3380
2010-08-01,2010,8,203,3514
2010-11-01,2010,11,1709,4287
2010-12-01,2010,12,8364,4309
2011-01-01,2011,1,4538,5237
2011-06-01,2011,6,456,3254
2011-07-01,2011,7,76,3030
2011-08-01,2011,8,628,3707
2011-11-01,2011,11,1356,4186
2011-12-01,2011,12,1571,4012
2012-01-01,2012,1,2685,4287
2012-06-01,2012,6,14,3526
2012-07-01,2012,7,207,4915
2012-08-01,2012,8,269,4861
2012-11-01,2012,11,1155,4299
2012-12-01,2012,12,1759,4139
2013-01-01,2013,1,1653,4129
2013-06-01,2013,6,2,4110
2013-07-01,2013,7,16,5320
2013-08-01,2013,8,72,5265
2014-01-01,2014,1,3560,5167
2014-06-01,2014,6,8,4478
2014-08-01,2014,8,612,4708
2014-11-01,2014,11,4513,3912
2014-12-01,2014,12,3819,4154
2015-01-01,2015,1,31349,4182
2015-06-01,2015,6,8,4150
2015-08-01,2015,8,27,4230
2015-11-01,2015,11,1504,4270
2015-12-01,2015,12,1627,4697
2016-01-01,2016,1,1005,4880
2016-07-01,2016,7,103,5001
2016-08-01,2016,8,168,6325
2016-11-01,2016,11,5190,5311
2016-12-01,2016,12,2501,5197
2017-01-01,2017,1,3475,5538
2017-06-01,2017,6,7,5700
2017-11-01,2017,11,943,4270
2017-12-01,2017,12,341,4736
2018-01-01,2018,1,340,4982
2018-06-01,2018,6,138,4643
2018-07-01,2018,7,5,5364
2018-08-01,2018,8,139,4148
2018-11-01,2018,11,2701,5586
2018-12-01,2018,12,823,5464
2019-01-01,2019,1,859,5168
2019-07-01,2019,7,39,5025
2019-11-01,2019,11,1064,5067
2019-12-01,2019,12,4793,5154
