Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-11-01,2006,11,57,2540
2007-07-01,2007,7,5,2210
2007-11-01,2007,11,122,1531
2007-12-01,2007,12,19,1908
2008-08-01,2008,8,10,1400
2008-11-01,2008,11,112,2321
2009-11-01,2009,11,8,2200
2009-12-01,2009,12,9,3580
2010-08-01,2010,8,20,2648
2011-11-01,2011,11,57,3217
2011-12-01,2011,12,21,4169
2012-08-01,2012,8,8,4200
2012-11-01,2012,11,11,4044
2012-12-01,2012,12,74,3250
2013-01-01,2013,1,9,3200
2013-08-01,2013,8,8,3200
2013-11-01,2013,11,127,3200
2014-01-01,2014,1,108,3352
2014-08-01,2014,8,56,3600
2014-11-01,2014,11,70,3685
2015-01-01,2015,1,640,3700
2015-07-01,2015,7,9,3500
2015-08-01,2015,8,105,3647
2015-11-01,2015,11,27,3300
2015-12-01,2015,12,28,3100
2016-01-01,2016,1,28,3232
2016-07-01,2016,7,15,3500
2016-08-01,2016,8,54,3397
2016-11-01,2016,11,74,5025
2016-12-01,2016,12,16,5075
2017-01-01,2017,1,32,4666
2017-06-01,2017,6,9,3500
2017-07-01,2017,7,112,5264
2017-08-01,2017,8,40,4552
2017-11-01,2017,11,52,4412
2017-12-01,2017,12,294,5175
2018-01-01,2018,1,29,4958
2018-07-01,2018,7,40,4038
2018-11-01,2018,11,821,6855
2018-12-01,2018,12,64,5849
2019-06-01,2019,6,94,5000
2019-08-01,2019,8,31,4500
2019-11-01,2019,11,804,5373
