Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,114,1922
2003-08-01,2003,8,8,2500
2003-11-01,2003,11,34,2174
2003-12-01,2003,12,7,2368
2004-11-01,2004,11,325,1971
2004-12-01,2004,12,55,1870
2005-07-01,2005,7,9,2500
2005-08-01,2005,8,18,2456
2005-12-01,2005,12,8,2011
2006-11-01,2006,11,46,1858
2007-11-01,2007,11,74617,2556
2007-12-01,2007,12,68,2523
2008-01-01,2008,1,54,2014
2008-11-01,2008,11,69,2506
2009-01-01,2009,1,8,2480
2009-11-01,2009,11,96,3198
2010-11-01,2010,11,19,4647
2011-01-01,2011,1,9,3274
2011-11-01,2011,11,47,4054
2011-12-01,2011,12,8,4338
2012-01-01,2012,1,23,3678
2012-11-01,2012,11,9,3488
2012-12-01,2012,12,11,3130
2013-01-01,2013,1,9,3116
2014-12-01,2014,12,38,3125
2015-07-01,2015,7,9,4395
2015-11-01,2015,11,66,4290
2015-12-01,2015,12,79,4506
2016-11-01,2016,11,41,4239
2017-08-01,2017,8,9,7593
2017-11-01,2017,11,120,4842
2017-12-01,2017,12,35,4585
2018-11-01,2018,11,186,6045
2018-12-01,2018,12,16,6748
2019-11-01,2019,11,21,6100
2019-12-01,2019,12,22,5900
