Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,4,1310
2002-07-01,2002,7,2,1350
2008-11-01,2008,11,112,3767
2008-12-01,2008,12,408,5680
2009-01-01,2009,1,7,2132
2009-07-01,2009,7,11,2100
2009-11-01,2009,11,27,2392
2010-01-01,2010,1,28,2535
2010-06-01,2010,6,9,2500
2010-07-01,2010,7,5,2600
2010-12-01,2010,12,36,3450
2011-01-01,2011,1,29,3630
2011-08-01,2011,8,16,3325
2015-06-01,2015,6,4,3250
2015-07-01,2015,7,14,3683
2015-08-01,2015,8,21,3942
2015-11-01,2015,11,12,3750
2015-12-01,2015,12,3,3412
2016-01-01,2016,1,5,3700
2016-08-01,2016,8,8,5607
2016-11-01,2016,11,9,4512
2016-12-01,2016,12,15,3856
2017-01-01,2017,1,20,4331
2017-08-01,2017,8,1,4900
