Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-06-01,2006,6,80,1441
2007-07-01,2007,7,13,1420
2008-01-01,2008,1,28,2225
2008-07-01,2008,7,10,2500
2008-12-01,2008,12,17,2275
2009-12-01,2009,12,133,3785
2010-01-01,2010,1,362,2904
2010-06-01,2010,6,594,2458
2010-07-01,2010,7,178,2875
2010-12-01,2010,12,1393,3994
2011-01-01,2011,1,1413,4767
2011-06-01,2011,6,30,2995
2011-07-01,2011,7,77,4048
2011-08-01,2011,8,466,2982
2011-11-01,2011,11,608,3924
2011-12-01,2011,12,1809,3898
2012-01-01,2012,1,2141,4073
2013-06-01,2013,6,31,8333
2014-01-01,2014,1,1383,4918
2014-06-01,2014,6,20,1275
2014-07-01,2014,7,156,5225
2014-11-01,2014,11,559,3895
2014-12-01,2014,12,3421,3998
2015-01-01,2015,1,7338,4008
2015-07-01,2015,7,58,4030
2015-11-01,2015,11,237,4075
2015-12-01,2015,12,318,4298
2016-08-01,2016,8,64,4500
2016-11-01,2016,11,1366,5148
2016-12-01,2016,12,1845,5108
2017-01-01,2017,1,1017,5466
2017-06-01,2017,6,24,5605
2017-08-01,2017,8,2,4700
2017-11-01,2017,11,967,4183
2017-12-01,2017,12,499,4569
2018-01-01,2018,1,604,4966
2018-06-01,2018,6,144,4512
2018-07-01,2018,7,24,5067
2018-11-01,2018,11,975,5512
2018-12-01,2018,12,1155,5571
2019-01-01,2019,1,499,5031
2019-07-01,2019,7,2,5800
2019-11-01,2019,11,840,4957
2019-12-01,2019,12,2572,5006
