Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2003-01-01,2003,1,2,850
2003-06-01,2003,6,57,2528
2003-08-01,2003,8,1,2595
2004-06-01,2004,6,68,2045
2004-07-01,2004,7,158,2056
2004-08-01,2004,8,81,2180
2005-01-01,2005,1,1,1300
2005-07-01,2005,7,58,1719
2005-08-01,2005,8,304,1782
2005-12-01,2005,12,26,2300
2006-01-01,2006,1,81,2075
2006-07-01,2006,7,1,1500
2006-08-01,2006,8,9,1970
2007-07-01,2007,7,19,2065
2007-08-01,2007,8,268,2590
2007-12-01,2007,12,120,2350
2008-08-01,2008,8,25,3400
2009-11-01,2009,11,35,2375
2010-07-01,2010,7,2,2000
2011-08-01,2011,8,2,2000
2015-08-01,2015,8,56,3403
2016-08-01,2016,8,1,4000
2017-01-01,2017,1,52,6345
