Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,3,1093
2002-07-01,2002,7,28,1772
2002-08-01,2002,8,39,1879
2003-07-01,2003,7,12,2333
2003-08-01,2003,8,10,2450
2004-07-01,2004,7,3,2200
2004-08-01,2004,8,21,2150
2005-08-01,2005,8,10,1600
2007-01-01,2007,1,24,2005
2007-11-01,2007,11,18,2313
2008-08-01,2008,8,2,2500
2008-11-01,2008,11,1,2450
2009-01-01,2009,1,59,2571
2009-07-01,2009,7,29,2470
2009-12-01,2009,12,18,3150
2010-01-01,2010,1,64,3114
2010-07-01,2010,7,67,2758
2010-08-01,2010,8,14,2800
2010-12-01,2010,12,9,4000
2011-01-01,2011,1,18,5075
2011-07-01,2011,7,1,2300
2011-08-01,2011,8,2,2375
2011-12-01,2011,12,100,4143
2012-01-01,2012,1,138,4270
2013-01-01,2013,1,33,4133
2013-06-01,2013,6,64,4200
2015-01-01,2015,1,577,4014
2015-06-01,2015,6,93,4412
2015-07-01,2015,7,99,4453
2015-11-01,2015,11,42,4230
2015-12-01,2015,12,560,4405
2016-01-01,2016,1,225,4557
2016-11-01,2016,11,27,5150
2016-12-01,2016,12,78,4927
2017-01-01,2017,1,13,5133
2017-06-01,2017,6,1386,4540
2017-11-01,2017,11,2075,4415
2017-12-01,2017,12,2214,4329
2018-01-01,2018,1,1043,4942
2018-06-01,2018,6,1679,3900
2018-07-01,2018,7,38,3100
2018-08-01,2018,8,613,4250
2018-11-01,2018,11,706,5540
2018-12-01,2018,12,2514,5428
2019-01-01,2019,1,2052,5204
2019-07-01,2019,7,226,5350
2019-08-01,2019,8,641,5250
2019-11-01,2019,11,1738,4602
2019-12-01,2019,12,2436,4842
