Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-01-01,2002,1,414,1542
2002-06-01,2002,6,7,1381
2002-07-01,2002,7,6,1474
2002-08-01,2002,8,4,1516
2002-11-01,2002,11,49,1891
2002-12-01,2002,12,39,2017
2003-01-01,2003,1,9,1938
2003-07-01,2003,7,1,2772
2003-08-01,2003,8,4,2312
2003-11-01,2003,11,4,2272
2003-12-01,2003,12,1,2169
2004-01-01,2004,1,4,2080
2004-07-01,2004,7,2,2248
2004-08-01,2004,8,10,2230
2004-11-01,2004,11,41,1826
2004-12-01,2004,12,37,1704
2005-06-01,2005,6,7,1456
2005-08-01,2005,8,1,1479
2005-11-01,2005,11,8,1860
2005-12-01,2005,12,24,1896
2006-01-01,2006,1,6,1627
2006-11-01,2006,11,24,2126
2006-12-01,2006,12,18,2081
2007-01-01,2007,1,11,1951
2007-11-01,2007,11,126,2237
2007-12-01,2007,12,81,2233
2008-01-01,2008,1,48,2438
2008-06-01,2008,6,1,1989
2008-08-01,2008,8,3,2625
2008-11-01,2008,11,404,2426
2008-12-01,2008,12,171,2307
2009-01-01,2009,1,150,2247
2009-06-01,2009,6,4,2543
2009-07-01,2009,7,1,2019
2009-11-01,2009,11,1110,2654
2009-12-01,2009,12,423,2521
2010-01-01,2010,1,502,2581
2010-06-01,2010,6,13,2320
2010-07-01,2010,7,3,2300
2010-08-01,2010,8,52,2788
2010-11-01,2010,11,187,3222
2010-12-01,2010,12,275,3276
2011-01-01,2011,1,104,3501
2011-06-01,2011,6,45,3246
2011-07-01,2011,7,34,2957
2011-08-01,2011,8,74,3693
2011-11-01,2011,11,1009,3824
2011-12-01,2011,12,569,3861
2012-01-01,2012,1,847,4096
2012-06-01,2012,6,12,3812
2012-07-01,2012,7,16,4516
2012-08-01,2012,8,91,4737
2012-11-01,2012,11,446,3992
2012-12-01,2012,12,482,4120
2013-01-01,2013,1,500,4119
2013-06-01,2013,6,10,4644
2013-07-01,2013,7,18,4702
2013-08-01,2013,8,34,4667
2014-01-01,2014,1,605,5012
2014-06-01,2014,6,16,4934
2014-07-01,2014,7,19,4990
2014-08-01,2014,8,96,4766
2014-11-01,2014,11,776,4447
2014-12-01,2014,12,676,4645
2015-01-01,2015,1,4074,4093
2015-06-01,2015,6,17,4016
2015-07-01,2015,7,60,4161
2015-08-01,2015,8,152,4104
2015-11-01,2015,11,326,4114
2015-12-01,2015,12,247,4366
2016-01-01,2016,1,177,4579
2016-06-01,2016,6,8,5119
2016-08-01,2016,8,57,5428
2016-11-01,2016,11,129,4863
2016-12-01,2016,12,75,4772
2017-01-01,2017,1,76,5236
2017-07-01,2017,7,1,3767
2017-11-01,2017,11,25,3624
2017-12-01,2017,12,35,4726
2018-01-01,2018,1,52,4895
2018-06-01,2018,6,2,3070
2018-07-01,2018,7,13,5280
2018-08-01,2018,8,24,5276
2018-11-01,2018,11,99,5504
2018-12-01,2018,12,60,5324
2019-01-01,2019,1,61,5201
2019-06-01,2019,6,1,5620
2019-07-01,2019,7,2,5140
2019-08-01,2019,8,5,5162
2019-11-01,2019,11,75,4357
2019-12-01,2019,12,73,4841
