Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,162,2823
2002-12-01,2002,12,751,2839
2003-01-01,2003,1,14,2765
2003-11-01,2003,11,617,3117
2003-12-01,2003,12,186,2950
2004-11-01,2004,11,458,4404
2004-12-01,2004,12,1206,2592
2005-01-01,2005,1,498,2305
2005-11-01,2005,11,142,3722
2005-12-01,2005,12,402,4038
2006-01-01,2006,1,177,3938
2006-11-01,2006,11,17,2818
2007-12-01,2007,12,70,2522
2008-01-01,2008,1,82,2617
2008-11-01,2008,11,44,2357
2008-12-01,2008,12,152,2554
2009-01-01,2009,1,8,2600
2009-11-01,2009,11,38,3894
2009-12-01,2009,12,37,4019
2010-12-01,2010,12,176,4325
2011-11-01,2011,11,33,4365
2011-12-01,2011,12,97,4100
2012-01-01,2012,1,91,4250
2012-12-01,2012,12,184,4434
2013-01-01,2013,1,27,2600
2015-07-01,2015,7,6,4000
2015-11-01,2015,11,5,5000
2015-12-01,2015,12,50,4200
2016-12-01,2016,12,96,5100
2017-11-01,2017,11,50,4600
2017-12-01,2017,12,190,4800
2018-01-01,2018,1,215,4920
