Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2006-08-01,2006,8,7,2600
2006-11-01,2006,11,100,2476
2006-12-01,2006,12,18,3000
2007-11-01,2007,11,9,2100
2008-08-01,2008,8,11,1450
2008-11-01,2008,11,90,2328
2008-12-01,2008,12,35,2150
2009-01-01,2009,1,18,2430
2009-11-01,2009,11,75,3172
2009-12-01,2009,12,46,2450
2010-08-01,2010,8,72,3542
2011-01-01,2011,1,6,3875
2011-08-01,2011,8,20,4924
2012-11-01,2012,11,40,4625
2012-12-01,2012,12,15,3500
2013-11-01,2013,11,8,3600
2014-07-01,2014,7,36,5339
2015-07-01,2015,7,12,4415
2015-08-01,2015,8,53,4610
