Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2016-11-01,2016,11,94,5110
2016-12-01,2016,12,77,4671
2017-01-01,2017,1,72,4614
2019-01-01,2019,1,21,5583
