Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-11-01,2002,11,1887,2386
2002-12-01,2002,12,298,2460
2003-01-01,2003,1,23,2879
2003-11-01,2003,11,1375,3004
2003-12-01,2003,12,2018,2857
2005-08-01,2005,8,14,1850
2005-11-01,2005,11,282,2947
2005-12-01,2005,12,374,2950
2006-01-01,2006,1,110,2202
2006-11-01,2006,11,12,3072
2006-12-01,2006,12,73,2260
2008-01-01,2008,1,25,2538
2008-11-01,2008,11,240,2955
2008-12-01,2008,12,134,2752
2009-01-01,2009,1,78,2606
2009-11-01,2009,11,96,3610
2009-12-01,2009,12,177,3915
2010-01-01,2010,1,199,3547
2011-06-01,2011,6,18,6860
2011-07-01,2011,7,14,6000
2011-08-01,2011,8,59,5327
2011-11-01,2011,11,287,4356
2011-12-01,2011,12,429,4607
2012-01-01,2012,1,488,4059
2012-06-01,2012,6,5,4040
2012-07-01,2012,7,25,3900
2012-11-01,2012,11,89,4301
2012-12-01,2012,12,683,4809
2015-01-01,2015,1,184,4542
2015-11-01,2015,11,40,4820
2015-12-01,2015,12,356,5446
2016-01-01,2016,1,15,5549
2016-12-01,2016,12,44,5920
2017-01-01,2017,1,27,6150
2018-01-01,2018,1,26,4900
2018-11-01,2018,11,3,5650
