Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,200,1588
2002-07-01,2002,7,522,1829
2002-08-01,2002,8,362,1804
2003-06-01,2003,6,122,2606
2003-07-01,2003,7,349,2676
2003-08-01,2003,8,149,2503
2003-11-01,2003,11,3,2450
2003-12-01,2003,12,5,2500
2004-01-01,2004,1,140,2771
2004-06-01,2004,6,504,2521
2004-07-01,2004,7,68,2688
2004-08-01,2004,8,71,2410
2004-11-01,2004,11,5,1609
2004-12-01,2004,12,109,1810
2005-01-01,2005,1,413,1838
2005-06-01,2005,6,95,1644
2005-07-01,2005,7,332,1806
2005-08-01,2005,8,122,1746
2005-12-01,2005,12,1,1500
2006-06-01,2006,6,2,1700
2006-07-01,2006,7,117,1944
2006-08-01,2006,8,120,2164
2007-01-01,2007,1,8,1821
2007-07-01,2007,7,66,2480
2007-08-01,2007,8,51,2417
2007-11-01,2007,11,6,1900
2008-01-01,2008,1,9,2000
2008-07-01,2008,7,116,3504
2008-08-01,2008,8,118,3118
2009-07-01,2009,7,33,2813
2010-07-01,2010,7,56,3153
2010-08-01,2010,8,62,3124
2010-11-01,2010,11,4,3240
2011-01-01,2011,1,3,3661
2011-07-01,2011,7,7,3221
2011-08-01,2011,8,155,3794
2012-07-01,2012,7,30,4814
2012-08-01,2012,8,43,4716
2013-07-01,2013,7,1,4800
2014-08-01,2014,8,17,4546
2015-08-01,2015,8,18,4133
2015-11-01,2015,11,4,4100
2015-12-01,2015,12,2,4100
