Date,Year,Month,Production(Tonnes),MeanPrice(Rs./Quintal)
2002-06-01,2002,6,47,1440
2002-07-01,2002,7,591,1465
2003-07-01,2003,7,60,2000
2003-08-01,2003,8,39,2112
2004-08-01,2004,8,111,1987
2006-06-01,2006,6,80,1400
2006-07-01,2006,7,120,1561
2007-06-01,2007,6,420,2022
2007-07-01,2007,7,241,2050
2008-07-01,2008,7,536,2197
2008-08-01,2008,8,248,2400
2008-11-01,2008,11,474,2327
2008-12-01,2008,12,348,2480
2009-06-01,2009,6,1267,2183
2009-07-01,2009,7,117,2338
2009-11-01,2009,11,75,2425
2009-12-01,2009,12,438,2870
2010-01-01,2010,1,206,3135
2010-06-01,2010,6,563,2565
2010-07-01,2010,7,189,2595
2010-08-01,2010,8,523,2552
2010-11-01,2010,11,348,4150
2010-12-01,2010,12,367,4139
2011-01-01,2011,1,187,4600
2011-06-01,2011,6,261,3628
2011-07-01,2011,7,520,2667
2011-08-01,2011,8,524,3039
2011-11-01,2011,11,767,3910
2011-12-01,2011,12,622,3992
2012-01-01,2012,1,657,3950
2012-06-01,2012,6,244,3762
2012-07-01,2012,7,3,4000
2012-11-01,2012,11,23,4062
2012-12-01,2012,12,274,3979
2013-01-01,2013,1,295,3994
2013-06-01,2013,6,7,4532
2013-07-01,2013,7,3,4100
2014-01-01,2014,1,1505,4910
2014-06-01,2014,6,430,4994
2014-07-01,2014,7,1128,5420
2014-08-01,2014,8,40,5093
2014-11-01,2014,11,6801,3941
2014-12-01,2014,12,14988,4014
2015-01-01,2015,1,41456,3944
2015-06-01,2015,6,1736,4406
2015-07-01,2015,7,499,4529
2015-08-01,2015,8,696,4238
2015-11-01,2015,11,2529,4333
2015-12-01,2015,12,4249,4499
2016-01-01,2016,1,643,4662
2016-06-01,2016,6,890,5082
2016-07-01,2016,7,322,5462
2016-08-01,2016,8,80,4975
2016-11-01,2016,11,4038,5305
2016-12-01,2016,12,3400,5210
2017-01-01,2017,1,2926,5479
2017-06-01,2017,6,981,5405
2017-07-01,2017,7,1224,5513
2017-08-01,2017,8,203,5475
2017-11-01,2017,11,1142,4464
2017-12-01,2017,12,830,4642
2018-01-01,2018,1,372,4866
2018-06-01,2018,6,1406,4658
2018-07-01,2018,7,893,4814
2018-08-01,2018,8,925,5409
2018-11-01,2018,11,3810,5631
2018-12-01,2018,12,2664,5625
2019-01-01,2019,1,1307,5466
2019-06-01,2019,6,236,5475
2019-07-01,2019,7,191,5583
2019-08-01,2019,8,262,6007
2019-11-01,2019,11,3926,5139
2019-12-01,2019,12,8891,5135
